"File: DDELog(Excel:M11_DRG	1	1)::C:\Users\user\Desktop\clemens\20_07_22_DRG_AOP\M11_DRG_20_7\M11.LOG"
"Date: Wed Jul 20 2022 10:26:36.658"
0.0000, "Wavelength Names:	340	385	GFP	Wavelength 4	555"
"Time (sec)"
1321.8330
1355.2580
0.0000, "Clock reset to 0.0"
0.0000, "Clock reset to 0.0"
"Region 1: [Location: (120, 118), Size: (62, 63), Area: 3008]"
"Region 2: [Location: (305, 144), Size: (32, 32), Area: 788]"
"Region 3: [Location: (332, 155), Size: (33, 32), Area: 812]"
"Region 4: [Location: (278, 213), Size: (27, 28), Area: 584]"
"Region 5: [Location: (300, 224), Size: (36, 36), Area: 1000]"
"Region 6: [Location: (323, 258), Size: (40, 38), Area: 1180]"
"Region 7: [Location: (374, 248), Size: (39, 49), Area: 1483]"
"Region 8: [Location: (376, 304), Size: (26, 27), Area: 538]"
"Region 9: [Location: (63, 230), Size: (37, 33), Area: 933]"
"Region 10: [Location: (26, 264), Size: (35, 38), Area: 1026]"
"Time (sec)", "R1 W1 Avg", "R1 W2 Avg", "R2 W1 Avg", "R2 W2 Avg", "R3 W1 Avg", "R3 W2 Avg", "R4 W1 Avg", "R4 W2 Avg", "R5 W1 Avg", "R5 W2 Avg", "R6 W1 Avg", "R6 W2 Avg", "R7 W1 Avg", "R7 W2 Avg", "R8 W1 Avg", "R8 W2 Avg", "R9 W1 Avg", "R9 W2 Avg", "R10 W1 Avg", "R10 W2 Avg"
164.2570, 1751.2563, 6575.0705, 1689.0964, 4356.6840, 1688.8990, 4410.1158, 1678.9760, 4091.2380, 1682.0610, 3506.9140, 1661.5517, 3256.9703, 1695.1679, 2428.7889, 1640.8494, 2896.7565, 1598.8885, 1634.4737, 1596.5039, 1626.9133
165.2570, 1751.4305, 6573.3723, 1689.0241, 4356.2411, 1687.1219, 4406.0480, 1679.8151, 4089.7483, 1682.4860, 3502.4820, 1660.5508, 3258.7729, 1693.6844, 2427.5442, 1640.8699, 2894.2007, 1599.0386, 1634.6699, 1596.3860, 1627.8723
166.2570, 1750.6047, 6571.3521, 1689.1751, 4355.4949, 1686.0702, 4414.9667, 1678.3134, 4089.1233, 1680.2720, 3504.2300, 1660.9669, 3259.0059, 1693.2873, 2429.2401, 1640.4907, 2895.2639, 1598.1286, 1635.0107, 1596.4279, 1627.8665
167.2570, 1752.0525, 6566.9967, 1689.0647, 4352.3591, 1688.3374, 4402.6749, 1679.6164, 4087.6027, 1681.7830, 3502.1640, 1659.1051, 3259.2059, 1693.4275, 2430.3297, 1642.1561, 2896.7639, 1598.5059, 1634.7278, 1595.2320, 1626.9971
168.2570, 1752.3108, 6561.9146, 1689.6612, 4349.9442, 1690.0222, 4403.9249, 1680.8990, 4093.5291, 1681.3430, 3506.8550, 1660.7322, 3256.3161, 1694.7572, 2427.7519, 1641.6617, 2896.6450, 1599.4652, 1635.2980, 1595.7222, 1628.9318
169.2570, 1750.8148, 6563.7557, 1688.5698, 4352.5152, 1687.2204, 4404.8670, 1679.9469, 4086.1164, 1681.2340, 3503.3960, 1660.8585, 3258.5576, 1694.5105, 2433.6224, 1639.9368, 2889.6524, 1600.2186, 1634.1543, 1595.6715, 1626.5019
170.2570, 1750.1795, 6560.9817, 1688.8553, 4352.4289, 1686.2599, 4403.5961, 1679.2928, 4094.2483, 1682.0430, 3501.3890, 1662.4822, 3259.6339, 1693.5759, 2434.1841, 1641.8271, 2893.1468, 1598.3869, 1634.8725, 1596.2515, 1628.5361
171.2570, 1749.5957, 6561.1363, 1687.4251, 4353.8566, 1686.4938, 4403.3522, 1679.3236, 4086.6901, 1681.2650, 3495.8310, 1659.6415, 3257.1636, 1693.3284, 2431.1065, 1641.4071, 2889.7807, 1599.6302, 1635.1115, 1595.1296, 1628.0380
172.2570, 1751.6725, 6556.3983, 1689.3033, 4350.4683, 1688.1108, 4403.7820, 1680.2003, 4084.2723, 1682.3420, 3494.5950, 1658.8068, 3258.2992, 1692.7188, 2430.2684, 1640.5297, 2887.4089, 1598.8842, 1634.3826, 1593.8031, 1627.3694
173.2570, 1751.0578, 6552.5485, 1686.8299, 4342.0698, 1686.5259, 4401.9754, 1677.6370, 4085.3408, 1681.5870, 3487.9820, 1659.8729, 3259.2449, 1693.1160, 2426.3405, 1641.2918, 2892.8271, 1598.9625, 1635.0386, 1594.7953, 1629.1959
174.2570, 1749.8295, 6552.7683, 1688.5635, 4341.2297, 1686.1182, 4395.4692, 1678.8716, 4081.8390, 1680.7850, 3490.4780, 1660.6729, 3258.2398, 1693.7586, 2429.9461, 1641.5874, 2890.4387, 1599.0675, 1636.0118, 1596.3811, 1629.0575
175.2570, 1751.5711, 6551.3497, 1689.2855, 4342.1954, 1686.5874, 4395.0172, 1680.3356, 4084.9880, 1681.6430, 3490.4440, 1660.4924, 3256.1085, 1693.3823, 2429.2293, 1640.1152, 2888.0409, 1599.8285, 1634.6013, 1595.1238, 1628.6940
176.2570, 1750.9498, 6546.9461, 1689.5102, 4346.8046, 1685.9409, 4398.0160, 1677.2860, 4080.0377, 1680.7190, 3486.5760, 1661.0661, 3253.8915, 1693.1672, 2421.4100, 1639.8030, 2888.0297, 1598.1350, 1634.2990, 1596.1813, 1627.6140
177.2570, 1751.1872, 6545.0811, 1687.7881, 4343.1015, 1686.3436, 4398.3116, 1677.0582, 4080.7671, 1681.9520, 3488.7840, 1660.3000, 3248.9559, 1694.0566, 2426.7930, 1640.7918, 2886.9796, 1599.0793, 1633.4480, 1595.4981, 1627.0984
178.2570, 1750.0884, 6542.8830, 1687.7627, 4343.9581, 1686.9101, 4397.9421, 1679.6866, 4082.2842, 1681.7710, 3489.6090, 1660.9669, 3254.4805, 1693.6898, 2428.8948, 1639.7305, 2887.3885, 1597.9314, 1633.5209, 1597.9493, 1627.3236
179.2570, 1751.5296, 6541.4372, 1690.1447, 4341.4848, 1687.2204, 4396.8522, 1679.8442, 4072.2740, 1681.3130, 3485.7720, 1659.5424, 3252.7271, 1694.4895, 2425.9926, 1642.5743, 2883.0743, 1599.3044, 1634.8081, 1595.5565, 1628.4444
180.2570, 1750.5515, 6540.8687, 1688.7043, 4344.6206, 1686.8399, 4401.7328, 1679.9623, 4070.3921, 1682.3960, 3491.3490, 1660.5873, 3250.6831, 1693.0472, 2431.8334, 1640.8048, 2883.9349, 1599.2390, 1636.3269, 1595.4474, 1627.9639
181.2570, 1751.1300, 6536.3644, 1690.2602, 4345.2411, 1687.9483, 4398.7906, 1679.6353, 4080.5582, 1681.0580, 3484.6040, 1659.4771, 3252.5373, 1692.9036, 2431.4626, 1642.1338, 2881.4145, 1599.5359, 1634.5520, 1595.9864, 1628.0673
182.2570, 1749.4249, 6534.9209, 1687.9454, 4343.2500, 1685.9113, 4404.7414, 1678.7517, 4081.8887, 1680.4000, 3484.5870, 1660.2059, 3249.7229, 1693.1794, 2433.7343, 1641.7100, 2886.7361, 1598.0450, 1634.9711, 1594.5799, 1629.1901
183.2570, 1749.5170, 6501.9455, 1689.6536, 4364.6079, 1687.5000, 4374.4643, 1678.2997, 4077.6045, 1681.2980, 3479.6190, 1661.5110, 3246.0195, 1692.6500, 2424.1510, 1640.8457, 2875.6803, 1598.5895, 1635.6559, 1596.7096, 1627.1598
184.2570, 1749.1443, 6480.7058, 1690.2018, 4391.1472, 1684.4729, 4337.2118, 1678.9366, 4073.0942, 1679.4380, 3461.9720, 1661.5525, 3236.8712, 1693.9960, 2389.2198, 1639.8996, 2868.6896, 1599.1597, 1634.7449, 1595.9240, 1629.0088
185.2570, 1749.4953, 6460.3002, 1690.6612, 4391.8668, 1684.7857, 4319.4286, 1681.1353, 3946.2637, 1691.2890, 2791.1070, 1661.6720, 3224.9525, 1693.2218, 2365.5428, 1643.0483, 2862.2788, 1598.3055, 1635.3355, 1597.0975, 1628.6940
186.2570, 1747.0672, 6443.9232, 1689.7830, 4393.5660, 1683.3473, 4309.0874, 1681.9795, 3875.0753, 1700.0250, 2425.9600, 1660.7864, 3216.9559, 1692.0405, 2357.1362, 1639.9665, 2859.2955, 1598.9046, 1634.8982, 1595.9815, 1627.5536
187.2570, 1749.3418, 6434.8846, 1691.2982, 4391.3744, 1684.2635, 4300.7426, 1684.7003, 3853.6233, 1702.1730, 2346.5300, 1660.4653, 3214.9661, 1693.0931, 2348.7094, 1641.5762, 2850.9349, 1599.6892, 1635.7814, 1595.5234, 1628.9503
188.2570, 1748.7061, 6426.5934, 1689.6637, 4391.9124, 1685.6268, 4288.8830, 1684.8168, 3844.3116, 1702.1550, 2329.0360, 1660.3110, 3213.3864, 1693.2131, 2346.2279, 1639.8216, 2854.2230, 1599.3140, 1635.8467, 1595.5828, 1629.0975
189.2570, 1748.9415, 6415.7380, 1691.4480, 4388.0305, 1684.4557, 4276.6675, 1683.5086, 3838.0394, 1701.1810, 2326.2830, 1661.2797, 3210.3898, 1693.0890, 2338.7734, 1640.4275, 2846.5743, 1597.8928, 1635.4126, 1594.8811, 1628.7407
190.2570, 1747.9997, 6408.6144, 1691.3287, 4386.1155, 1684.6059, 4270.8978, 1684.5890, 3841.8801, 1701.9880, 2327.5250, 1662.0136, 3210.9000, 1693.9332, 2331.5664, 1640.9703, 2846.5353, 1599.5295, 1634.9303, 1596.6228, 1628.7758
191.2570, 1750.5047, 6402.2231, 1692.1256, 4379.9391, 1685.0209, 4253.2340, 1687.5753, 3675.9812, 1702.3850, 2313.5360, 1661.1763, 3202.5153, 1692.8570, 2323.1376, 1640.1134, 2850.8011, 1598.9850, 1634.2390, 1594.7778, 1628.3889
192.2570, 1748.9747, 6396.3211, 1691.1688, 4391.1510, 1685.3658, 4257.1256, 1687.4983, 3699.8425, 1703.3530, 2318.9970, 1661.7975, 3198.5508, 1694.3021, 2321.5981, 1640.8420, 2846.0149, 1599.7535, 1638.2626, 1596.6199, 1629.2885
193.2570, 1749.2071, 6390.2317, 1691.8185, 4384.9898, 1684.3399, 4248.5246, 1686.4623, 3713.7021, 1702.4370, 2321.2520, 1660.8898, 3196.2034, 1694.1430, 2318.0877, 1640.3829, 2840.2937, 1599.0504, 1636.2905, 1595.1209, 1626.5312
194.2570, 1748.1037, 6388.2055, 1689.5368, 4381.8744, 1684.1281, 4240.6847, 1685.8904, 3731.2688, 1701.8150, 2323.0330, 1660.8186, 3192.3076, 1692.9380, 2315.9090, 1641.5149, 2846.7361, 1599.2422, 1633.8114, 1596.0556, 1628.9327
195.2570, 1749.0249, 6378.2982, 1691.2652, 4385.9873, 1683.2660, 4242.3608, 1683.9726, 3745.6301, 1702.4350, 2328.6290, 1661.8203, 3193.7831, 1694.1113, 2315.2913, 1641.0874, 2844.1097, 1600.0204, 1636.2422, 1596.5019, 1629.3177
196.2570, 1748.3218, 6375.7819, 1691.9480, 4386.5279, 1684.4680, 4237.5985, 1683.9127, 3753.6147, 1702.0320, 2329.2870, 1661.7941, 3193.2356, 1693.6480, 2310.9211, 1640.8234, 2844.2844, 1599.6388, 1635.6377, 1596.1442, 1630.5234
197.2570, 1746.7995, 6374.2224, 1689.8629, 4386.4937, 1681.2808, 4231.6589, 1684.1438, 3767.7928, 1703.2750, 2329.2960, 1659.8229, 3195.6051, 1693.2717, 2308.5738, 1640.9126, 2839.0297, 1599.6935, 1635.2047, 1595.3158, 1628.0838
198.2570, 1748.3823, 6370.1649, 1689.5749, 4388.5723, 1683.9889, 4237.7709, 1682.0394, 3770.9247, 1701.3620, 2328.7700, 1660.9144, 3195.1008, 1694.9764, 2304.9339, 1641.5688, 2843.7714, 1599.6356, 1634.8628, 1596.5010, 1629.4864
199.2570, 1748.0359, 6371.9900, 1689.5926, 4386.9581, 1682.8522, 4228.5690, 1683.4521, 3779.9589, 1701.9920, 2329.9890, 1662.6593, 3192.0763, 1696.1902, 2304.8058, 1643.2398, 2845.4628, 1598.5874, 1635.9904, 1597.1101, 1629.6189
200.2570, 1749.1965, 6361.6509, 1692.8109, 4385.5635, 1684.4754, 4229.9002, 1683.6558, 3781.2757, 1701.4510, 2331.3380, 1661.0864, 3188.9220, 1693.4464, 2301.8550, 1641.6041, 2841.2398, 1599.5563, 1634.2379, 1596.3333, 1629.7300
201.2570, 1748.3324, 6363.3966, 1690.5305, 4397.9721, 1683.5259, 4222.7783, 1685.7260, 3783.8408, 1704.0100, 2334.3730, 1659.0025, 3193.1508, 1693.0115, 2301.6797, 1640.8327, 2843.3086, 1599.0782, 1635.2626, 1595.5058, 1628.7115
202.2570, 1748.3833, 6357.9059, 1691.7424, 4393.2805, 1685.0837, 4217.5616, 1685.3425, 3793.2688, 1702.8820, 2334.7400, 1660.4212, 3186.4339, 1692.8173, 2299.1571, 1640.9684, 2841.2825, 1598.5616, 1634.7546, 1595.8548, 1628.9737
203.2570, 1748.7227, 6352.5030, 1689.9569, 4397.8985, 1683.0973, 4221.3966, 1683.5188, 3796.4623, 1701.7850, 2333.7570, 1660.0839, 3186.2169, 1694.7640, 2296.9825, 1639.8606, 2838.6580, 1598.9979, 1636.3205, 1595.6004, 1628.5039
204.2570, 1748.8770, 6352.6499, 1692.4797, 4397.4619, 1683.8387, 4216.9027, 1684.2757, 3800.6901, 1702.5410, 2339.3480, 1659.8678, 3187.8949, 1693.6271, 2293.8382, 1640.9907, 2841.7918, 1599.2637, 1635.1018, 1596.0536, 1627.7300
205.2570, 1748.8979, 6352.1449, 1692.4074, 4395.7221, 1683.6613, 4215.7069, 1684.6062, 3802.9469, 1702.3440, 2343.3810, 1661.9517, 3186.4008, 1694.0162, 2292.9150, 1640.4498, 2832.9833, 1599.7685, 1634.7642, 1597.2524, 1629.0936
206.2570, 1748.6147, 6346.3627, 1692.3617, 4398.6180, 1683.0616, 4207.9200, 1685.4024, 3798.1438, 1702.8990, 2342.9000, 1660.9110, 3183.6593, 1694.1254, 2290.4653, 1640.3271, 2830.6338, 1599.2294, 1635.5370, 1596.0760, 1629.3811
207.2570, 1748.4701, 6346.7646, 1690.8871, 4399.4581, 1682.5234, 4208.4076, 1682.4812, 3797.8339, 1700.0260, 2344.5990, 1660.2737, 3181.6364, 1693.2232, 2289.1268, 1641.2732, 2831.5613, 1598.2144, 1634.9743, 1596.3012, 1627.5673
208.2570, 1748.6513, 6339.7842, 1690.8109, 4397.4505, 1683.5443, 4207.6921, 1683.9966, 3803.8990, 1702.0590, 2341.2040, 1661.1085, 3180.7525, 1693.2879, 2288.5529, 1641.3048, 2828.0651, 1599.2401, 1633.8671, 1596.3421, 1627.1501
209.2570, 1748.2104, 6336.5382, 1690.2234, 4401.9835, 1683.2759, 4202.5308, 1683.6233, 3798.7175, 1702.8940, 2341.9470, 1661.9644, 3183.7441, 1695.0533, 2289.1396, 1640.3680, 2825.4963, 1599.6484, 1636.0311, 1596.2271, 1629.9756
210.2570, 1748.3866, 6342.7410, 1692.4340, 4402.4175, 1683.9163, 4201.8153, 1685.2774, 3797.2312, 1702.7060, 2337.9330, 1660.4153, 3184.5169, 1693.4976, 2287.7667, 1640.3885, 2828.7862, 1599.1586, 1634.7567, 1594.9776, 1629.2281
211.2570, 1748.2463, 6338.5981, 1693.8249, 4399.7893, 1683.5640, 4197.5924, 1683.8836, 3797.4110, 1702.1640, 2338.8660, 1661.9847, 3066.0805, 1694.6022, 2252.9305, 1640.2788, 2823.4814, 1597.7889, 1635.8424, 1595.1209, 1627.9990
212.2570, 1747.9611, 6334.3311, 1690.7246, 4404.9315, 1682.2635, 4194.5961, 1685.4812, 3804.1695, 1703.2840, 2340.5880, 1663.0263, 3099.1398, 1694.7026, 2263.3641, 1640.1115, 2831.0502, 1599.3505, 1634.1243, 1596.4600, 1629.3070
213.2570, 1748.8015, 6334.4987, 1691.7754, 4400.4759, 1685.3596, 4195.8177, 1684.0959, 3800.4486, 1701.4060, 2340.7850, 1660.4754, 3123.6373, 1693.8132, 2269.0695, 1640.4331, 2825.0483, 1600.0375, 1635.4909, 1595.1618, 1627.7524
214.2570, 1747.5751, 6327.3939, 1692.8541, 4400.5508, 1684.1798, 4188.1305, 1684.5959, 3805.9795, 1702.3250, 2342.1100, 1660.0576, 3136.6483, 1693.4680, 2276.3978, 1639.9870, 2823.3736, 1599.7653, 1635.0418, 1594.8821, 1628.2222
215.2570, 1748.6662, 6327.9924, 1691.7881, 4404.9860, 1682.7032, 4187.6613, 1683.4726, 3811.2363, 1703.2890, 2343.4600, 1661.8669, 3150.3610, 1694.7707, 2274.2542, 1639.8959, 2817.6654, 1600.9346, 1634.7846, 1597.6501, 1628.5750
216.2570, 1747.8883, 6326.4302, 1692.0127, 4410.4810, 1681.9310, 4183.7685, 1682.1832, 3804.2414, 1702.0180, 2341.8010, 1661.3975, 3156.7314, 1694.1504, 2275.3452, 1640.4442, 2818.9535, 1600.5638, 1634.8789, 1596.2388, 1628.4405
217.2570, 1746.6802, 6319.1270, 1691.2614, 4406.0419, 1683.1921, 4179.4347, 1684.3236, 3799.8185, 1704.4250, 2342.6170, 1660.5805, 3161.3178, 1693.2104, 2276.2913, 1640.6580, 2821.8699, 1599.1265, 1635.0632, 1596.0400, 1628.7096
218.2570, 1747.0851, 6317.5203, 1691.3769, 4407.4797, 1682.9433, 4174.2857, 1682.9384, 3800.9264, 1701.7290, 2342.7320, 1661.3297, 3162.6966, 1695.3223, 2276.8186, 1637.9572, 2822.9238, 1597.8060, 1635.9196, 1596.3704, 1628.6355
219.2570, 1746.9136, 6310.9468, 1690.8782, 4408.1840, 1681.9791, 4178.8695, 1683.9726, 3795.7603, 1702.4380, 2342.7270, 1660.6814, 3169.7653, 1693.2650, 2278.1666, 1639.4610, 2822.9461, 1599.6206, 1635.4277, 1596.4903, 1629.4542
220.2570, 1747.7523, 6313.7151, 1692.5914, 4403.8820, 1682.1392, 4176.4803, 1681.8630, 3798.9264, 1700.6450, 2340.1520, 1659.8415, 3169.0585, 1692.3763, 2277.7121, 1640.6450, 2823.8086, 1598.7128, 1633.1833, 1594.7982, 1627.1462
221.2570, 1748.0711, 6317.0442, 1693.7665, 4412.8591, 1682.7032, 4169.8177, 1683.9658, 3801.9692, 1702.3720, 2344.1720, 1660.1542, 3173.9814, 1694.0674, 2277.5125, 1641.5651, 2821.1431, 1598.9818, 1634.7567, 1595.3099, 1629.6111
222.2570, 1747.3182, 6318.0539, 1691.8096, 4411.8173, 1681.6552, 4177.4027, 1684.1849, 3801.3048, 1702.2450, 2352.9540, 1661.2127, 3175.0449, 1693.8901, 2279.1632, 1639.6208, 2820.2695, 1599.0729, 1636.7428, 1596.6287, 1626.1784
223.2570, 1747.2686, 6316.0416, 1690.8439, 4414.6472, 1682.7180, 4176.9458, 1685.4812, 3802.0616, 1703.4130, 2341.9320, 1659.9356, 3177.7331, 1693.5172, 2275.7276, 1638.2082, 2820.1078, 1600.2465, 1635.8574, 1595.5546, 1628.4425
224.2570, 1748.6193, 6313.5525, 1691.8845, 4411.2716, 1681.4717, 4171.0800, 1683.8425, 3799.4401, 1702.2720, 2341.7470, 1661.0585, 3171.3610, 1694.4976, 2274.7073, 1640.5465, 2817.2472, 1598.7010, 1633.5102, 1595.5000, 1627.3879
225.2570, 1748.0243, 6315.2839, 1693.0571, 4417.4543, 1682.0246, 4169.1441, 1684.0685, 3807.1661, 1702.2420, 2356.7610, 1660.7432, 3172.4381, 1694.8739, 2276.9123, 1640.4405, 2815.0130, 1600.0375, 1634.3987, 1597.2096, 1627.7115
226.2570, 1747.7729, 6314.4614, 1693.1726, 4417.4454, 1683.3966, 4168.4286, 1683.4110, 3801.8733, 1702.3040, 2350.0060, 1658.8195, 3173.3220, 1694.0910, 2276.3850, 1641.2621, 2815.7082, 1598.9979, 1634.5916, 1595.7261, 1627.2719
227.2570, 1746.4904, 6310.1742, 1691.9353, 4411.6231, 1681.6958, 4164.7167, 1682.9777, 3796.2072, 1702.7670, 2352.4040, 1660.4161, 3175.9525, 1693.9076, 2275.9751, 1640.3197, 2816.7082, 1598.7106, 1632.9989, 1596.3967, 1628.0088
228.2570, 1747.6709, 6312.6107, 1693.6929, 4409.4150, 1683.7722, 4164.4335, 1684.7860, 3793.6387, 1703.6540, 2350.5960, 1661.5720, 3172.5415, 1694.9157, 2274.5556, 1640.8978, 2818.8234, 1598.9807, 1635.2026, 1596.0429, 1627.7193
229.2570, 1746.3521, 6305.2919, 1691.4365, 4422.2234, 1681.4261, 4164.7081, 1683.2774, 3801.1233, 1702.6130, 2361.7050, 1661.6924, 3173.6839, 1695.0337, 2274.1652, 1640.4721, 2816.9461, 1598.8103, 1634.0932, 1596.9103, 1627.6647
230.2570, 1746.3102, 6304.5342, 1690.7183, 4411.0660, 1681.4889, 4158.0172, 1683.8955, 3798.1935, 1702.2350, 2359.9730, 1660.2314, 3171.6119, 1694.7788, 2275.2279, 1641.0892, 2810.6357, 1599.8189, 1633.6141, 1596.4727, 1627.7125
231.2570, 1747.5229, 6302.5522, 1692.5241, 4415.2944, 1681.3645, 4157.8251, 1682.0822, 3798.6969, 1702.7010, 2371.1810, 1661.4517, 3170.8025, 1695.5489, 2275.6136, 1641.2862, 2809.1301, 1600.2240, 1633.9464, 1595.8255, 1627.2368
232.2570, 1746.5831, 6304.3477, 1691.2107, 4414.0774, 1680.6490, 4157.2820, 1683.8442, 3797.7705, 1702.1990, 2377.9590, 1661.1788, 3170.6051, 1694.2576, 2275.9663, 1642.3048, 2814.8532, 1600.3976, 1632.9089, 1596.9737, 1628.3743
233.2570, 1747.6563, 6300.0532, 1691.8769, 4410.8947, 1681.5751, 4152.1145, 1682.9229, 3803.7791, 1701.2890, 2387.0900, 1661.3602, 3170.1780, 1694.1949, 2273.3439, 1641.6896, 2816.9572, 1598.6056, 1635.0214, 1596.7008, 1628.1940
234.2570, 1747.3118, 6296.7892, 1691.2893, 4415.6675, 1680.7512, 4151.5567, 1683.4229, 3800.7089, 1703.1570, 2370.4860, 1660.7093, 3171.3525, 1693.7647, 2270.3088, 1641.0836, 2811.8309, 1600.1994, 1633.0815, 1596.8733, 1628.0117
235.2570, 1747.6393, 6297.9292, 1693.3503, 4409.0546, 1682.3756, 4149.9015, 1682.1353, 3801.7312, 1701.6280, 2376.7180, 1663.0992, 3169.6754, 1695.5030, 2271.0769, 1638.7714, 2810.2305, 1600.6956, 1634.7749, 1596.4844, 1626.4474
236.2570, 1747.0648, 6298.7586, 1691.0482, 4414.0635, 1679.9951, 4154.5345, 1684.5634, 3800.0034, 1703.5370, 2368.2960, 1661.5492, 3167.1737, 1693.9501, 2268.1322, 1639.1710, 2799.1450, 1599.6174, 1633.1747, 1596.9669, 1626.5507
237.2570, 1746.5821, 6292.7291, 1693.3249, 4417.9822, 1684.0000, 4147.0394, 1682.8408, 3798.8322, 1700.6170, 2376.0290, 1660.1636, 3163.5678, 1694.6089, 2269.2016, 1638.8383, 2804.5372, 1599.5798, 1634.6313, 1595.8587, 1626.4786
238.2570, 1747.2686, 6293.1838, 1691.6269, 4418.5000, 1681.4347, 4146.9421, 1684.2021, 3808.3613, 1700.7550, 2385.7050, 1660.5415, 3165.3983, 1693.2940, 2269.8220, 1640.8123, 2806.3810, 1598.5970, 1633.6559, 1595.9951, 1627.0409
239.2570, 1746.2906, 6287.8600, 1692.3985, 4417.7995, 1680.6539, 4141.4495, 1681.1524, 3804.5839, 1701.1300, 2388.0440, 1659.3661, 3160.5017, 1693.0850, 2267.6325, 1639.7714, 2802.4164, 1598.1233, 1633.4962, 1594.6803, 1625.8889
240.2570, 1747.1177, 6285.0223, 1692.8566, 4418.2398, 1682.5086, 4138.2882, 1683.1558, 3803.7483, 1702.0830, 2380.3540, 1659.8873, 3155.9839, 1692.6932, 2268.3203, 1639.3494, 2801.1859, 1598.6163, 1633.3837, 1596.3928, 1627.3402
241.2570, 1746.5884, 6278.8707, 1690.2868, 4416.3464, 1680.1268, 4132.0456, 1682.7740, 3802.9897, 1702.1250, 2367.5300, 1661.2068, 3151.0059, 1693.5846, 2267.5320, 1639.3532, 2798.5520, 1599.2111, 1633.4544, 1596.2505, 1626.2008
242.2570, 1746.3388, 6280.1775, 1691.4315, 4425.3934, 1681.8374, 4138.1305, 1683.2997, 3798.8031, 1701.9250, 2373.7750, 1661.4407, 3149.7805, 1694.8281, 2270.6150, 1641.3755, 2799.1952, 1598.6249, 1633.3987, 1595.5497, 1627.0936
243.2570, 1746.9900, 6316.0093, 1691.6091, 4392.7094, 1681.1342, 4175.4692, 1681.2757, 3810.9212, 1702.4610, 2387.6120, 1661.5695, 3149.6331, 1694.7977, 2277.3945, 1641.5985, 2807.2212, 1598.2272, 1633.0900, 1595.8148, 1627.1472
244.2570, 1746.6902, 6327.6290, 1690.7094, 4380.0838, 1682.1675, 4194.6712, 1681.9675, 3814.1473, 1702.0330, 2398.8130, 1660.0873, 3158.4195, 1694.8908, 2285.3446, 1642.2454, 2806.4164, 1599.5531, 1632.2647, 1595.1296, 1626.2339
245.2570, 1746.7101, 6334.2813, 1689.9873, 4379.1980, 1683.2993, 4203.4089, 1682.0377, 3819.2774, 1703.0760, 2404.5450, 1660.7288, 3158.3415, 1694.2711, 2291.2846, 1640.8271, 2807.9572, 1599.4126, 1631.9904, 1596.5741, 1625.5302
246.2570, 1746.3052, 6343.8078, 1689.4810, 4383.5685, 1683.1724, 4208.6145, 1681.6661, 3821.8116, 1701.3910, 2410.3310, 1660.2068, 3162.9534, 1693.3041, 2294.9393, 1639.5706, 2816.2974, 1600.9796, 1633.8135, 1595.6101, 1624.6637
247.2570, 1746.5645, 6350.4215, 1689.7487, 4383.4061, 1681.9618, 4222.4938, 1681.5257, 3828.8116, 1701.2850, 2410.7370, 1660.6424, 3167.3441, 1693.6595, 2300.3223, 1640.9870, 2816.9572, 1599.1886, 1632.4587, 1596.9035, 1624.9035
248.2570, 1748.1981, 6352.0229, 1690.3414, 4377.2931, 1683.2635, 4227.9766, 1682.3356, 3827.5771, 1701.6150, 2412.3620, 1659.3847, 3163.0627, 1693.9541, 2300.4201, 1639.5836, 2814.5502, 1598.4062, 1633.1318, 1596.0283, 1624.5536
249.2570, 1746.2344, 6360.3554, 1689.2145, 4378.1599, 1682.1404, 4230.6983, 1682.1045, 3834.4983, 1700.4360, 2415.3940, 1660.8669, 3168.0025, 1694.6777, 2304.4558, 1640.5316, 2815.3717, 1599.0300, 1632.9603, 1596.0517, 1626.4903
250.2570, 1747.0050, 6360.5406, 1689.1193, 4379.2538, 1683.0160, 4239.0653, 1682.0514, 3830.5291, 1700.3440, 2414.4510, 1660.0915, 3169.8186, 1693.8624, 2304.4363, 1639.2063, 2811.3532, 1598.7535, 1632.6281, 1595.0136, 1625.5302
251.2570, 1746.5160, 6364.0575, 1688.0114, 4373.0711, 1682.0887, 4245.5296, 1680.5205, 3836.6045, 1699.8090, 2416.1670, 1659.7669, 3170.5441, 1693.9049, 2308.4322, 1640.0967, 2812.1524, 1597.1340, 1630.8853, 1594.9698, 1626.2817
252.2570, 1746.9900, 6364.7131, 1690.6218, 4373.9822, 1681.1502, 4244.7352, 1681.6575, 3839.8236, 1701.9410, 2420.4720, 1659.9280, 3168.3373, 1694.1794, 2310.9953, 1640.4777, 2810.7937, 1598.8746, 1632.7374, 1595.9357, 1624.6209
253.2570, 1747.5000, 6365.9724, 1690.6929, 4366.6421, 1683.3879, 4244.7722, 1681.5462, 3834.6610, 1701.7920, 2419.7440, 1661.1136, 3172.1568, 1694.5624, 2313.0418, 1640.5874, 2810.7323, 1598.7095, 1631.3269, 1597.2027, 1626.6277
254.2570, 1745.3258, 6366.3717, 1689.1256, 4368.7081, 1682.8707, 4251.6884, 1682.2123, 3845.6524, 1701.6740, 2423.2670, 1658.3763, 3172.7449, 1693.3479, 2313.3702, 1640.0112, 2810.1468, 1598.8789, 1632.6613, 1595.3977, 1624.4025
