"File: DDELog(Excel:M3_19_7	1	1)::C:\Users\user\Desktop\clemens\19_07_22_ DRG_AOP\M3_DRG_19_7\S+TM3.LOG"
"Date: Tue Jul 19 2022 11:44:43.829"
0.0000, "Wavelength Names:	340	385	GFP	Wavelength 4	555"
"Time (sec)"
136.0420
187.5460
0.0000, "Clock reset to 0.0"
"Region 1: [Location: (101, 182), Size: (36, 39), Area: 1088]"
"Region 2: [Location: (358, 238), Size: (53, 37), Area: 1501]"
"Region 3: [Location: (302, 415), Size: (33, 38), Area: 966]"
"Region 4: [Location: (160, 416), Size: (46, 46), Area: 1642]"
"Region 5: [Location: (261, 60), Size: (42, 48), Area: 1540]"
"Region 6: [Location: (245, 219), Size: (40, 43), Area: 1334]"
"Time (sec)", "R1 W1 Avg", "R1 W2 Avg", "R2 W1 Avg", "R2 W2 Avg", "R3 W1 Avg", "R3 W2 Avg", "R4 W1 Avg", "R4 W2 Avg", "R5 W1 Avg", "R5 W2 Avg", "R6 W1 Avg", "R6 W2 Avg"
435.3840, 1760.1820, 4184.7472, 1718.9234, 2756.0986, 1789.3913, 6678.9120, 1802.5505, 3155.9921, 1608.2201, 1650.7701, 1606.8688, 1653.8448
436.3840, 1761.1333, 4230.2463, 1720.8534, 2709.2945, 1790.6035, 6659.7443, 1803.1705, 3133.1833, 1608.3253, 1651.7461, 1606.8223, 1654.1199
437.3840, 1760.0414, 4275.1085, 1720.4197, 2680.6702, 1788.6905, 6646.3261, 1802.7211, 3112.2552, 1608.6078, 1651.0870, 1607.6927, 1653.7331
438.3840, 1761.4697, 4241.6406, 1717.9480, 2649.2105, 1790.2681, 6645.5311, 1802.4531, 3092.3618, 1608.2779, 1650.8032, 1606.9048, 1654.0382
439.3840, 1759.3952, 4285.5092, 1717.4890, 2654.3744, 1788.7764, 6644.7930, 1802.4622, 3072.0481, 1608.9253, 1651.0000, 1606.9475, 1655.1357
440.3840, 1759.3410, 4332.5919, 1716.3824, 2725.1512, 1790.0166, 6641.7743, 1803.9007, 3056.5542, 1607.8344, 1649.7019, 1606.3433, 1654.4423
441.3840, 1757.2693, 4367.6204, 1715.1852, 2802.8841, 1791.0828, 6633.5538, 1805.2272, 3038.1200, 1608.8396, 1651.4532, 1607.1552, 1654.0480
442.3840, 1756.4678, 4401.4669, 1715.0640, 2859.6136, 1789.1180, 6622.7443, 1804.4653, 3016.8155, 1608.2357, 1652.5753, 1607.6672, 1654.2466
443.3840, 1756.0211, 4430.9614, 1714.1106, 2899.7828, 1792.6988, 6611.3810, 1804.6663, 3002.1206, 1609.5617, 1649.7461, 1608.1034, 1654.0337
444.3840, 1754.6498, 4463.2941, 1713.3571, 2931.2052, 1791.0807, 6597.0611, 1806.5889, 2984.9111, 1608.1675, 1650.5565, 1606.9978, 1652.6717
445.3840, 1752.5882, 4495.0450, 1715.9407, 2949.2905, 1790.9586, 6591.6532, 1806.9044, 2970.6870, 1609.4299, 1651.1753, 1607.5982, 1653.8898
446.3840, 1755.2858, 4517.7105, 1713.1173, 2964.8368, 1791.5673, 6579.7495, 1805.8892, 2959.2393, 1608.5903, 1650.7864, 1608.4633, 1655.0037
447.3840, 1756.1121, 4536.3254, 1714.3924, 2977.4810, 1790.7288, 6577.2660, 1805.8155, 2939.8143, 1609.2182, 1651.1305, 1607.9708, 1653.6597
448.3840, 1753.5487, 4564.3125, 1714.2398, 2988.0460, 1792.0031, 6575.0404, 1806.9629, 2929.2211, 1609.9279, 1650.9766, 1607.8238, 1654.6237
449.3840, 1754.6994, 4572.7711, 1711.8874, 2988.9174, 1790.3313, 6562.1377, 1805.8063, 2920.8648, 1608.8084, 1650.6779, 1607.0390, 1654.8433
450.3840, 1753.5717, 4592.1158, 1711.6256, 2997.8754, 1792.1615, 6548.8665, 1807.7655, 2909.6608, 1608.0383, 1650.2825, 1608.6649, 1654.0660
451.3840, 1752.4256, 4608.2114, 1712.1226, 2997.2412, 1792.1460, 6543.4203, 1806.9324, 2900.5981, 1609.1221, 1651.7844, 1608.5307, 1653.7339
452.3840, 1752.3915, 4618.1994, 1712.8388, 3011.7089, 1790.3199, 6537.1874, 1806.8167, 2892.5615, 1607.0825, 1650.4987, 1607.9520, 1653.4745
453.3840, 1753.6241, 4627.1618, 1712.9374, 3013.0946, 1791.8085, 6521.6046, 1808.3886, 2890.6407, 1608.1922, 1649.6773, 1606.8801, 1654.2136
454.3840, 1753.2077, 4643.2886, 1712.7495, 3014.3311, 1791.1553, 6510.5280, 1807.3563, 2880.8435, 1608.7149, 1650.6695, 1607.2616, 1654.0075
455.3840, 1752.9577, 4654.0221, 1712.2332, 3018.8561, 1791.1004, 6494.5994, 1807.8319, 2871.0268, 1608.4669, 1651.2981, 1606.4955, 1654.4040
456.3840, 1752.3722, 4661.1728, 1712.6662, 3023.2845, 1791.1853, 6488.4296, 1806.7722, 2864.3733, 1608.7890, 1651.1227, 1607.9370, 1655.5315
457.3840, 1752.5671, 4668.6719, 1711.9694, 3032.5603, 1791.7640, 6485.8157, 1807.7576, 2864.2107, 1608.9994, 1650.4935, 1607.0495, 1653.3651
458.3840, 1750.3143, 4672.3199, 1711.8654, 3035.2352, 1793.0248, 6469.5942, 1807.6084, 2855.5615, 1609.6584, 1651.3656, 1607.1852, 1654.0420
459.3840, 1749.7537, 4683.3879, 1711.1965, 3033.8574, 1789.5973, 6451.2060, 1809.8605, 2851.3210, 1609.3675, 1650.8948, 1607.4813, 1653.9003
460.3840, 1750.6765, 4693.9752, 1712.6016, 3036.4777, 1790.2081, 6442.1760, 1806.5859, 2846.0219, 1608.4903, 1651.0955, 1607.5405, 1655.1934
461.3840, 1751.5064, 4692.8355, 1713.2452, 3033.1372, 1791.2433, 6440.1284, 1807.6139, 2845.3313, 1608.8903, 1651.2149, 1608.1274, 1654.3711
462.3840, 1749.5129, 4704.3309, 1712.6442, 3031.8954, 1791.2143, 6441.3913, 1808.9007, 2840.6303, 1608.5812, 1649.8292, 1608.6672, 1655.1492
463.3840, 1750.2105, 4705.8364, 1712.8028, 3034.7029, 1791.6491, 6428.6532, 1808.7375, 2837.0469, 1608.9552, 1650.5403, 1607.9250, 1654.5750
464.3840, 1751.3042, 4713.6526, 1713.2172, 3038.7535, 1790.2215, 6428.6335, 1808.3222, 2826.1358, 1607.4416, 1651.2149, 1607.2699, 1655.1402
465.3840, 1748.0202, 4712.0551, 1709.9587, 3044.5270, 1789.4327, 6418.8478, 1808.5171, 2826.1401, 1609.6331, 1652.0760, 1605.7991, 1654.1874
466.3840, 1751.0129, 4719.6517, 1711.5756, 3048.6049, 1791.0911, 6412.4286, 1809.7728, 2823.3989, 1608.1812, 1649.6552, 1606.6852, 1654.2324
467.3840, 1748.6847, 4721.9393, 1712.1452, 3049.0433, 1792.8996, 6402.4224, 1810.1778, 2824.1535, 1609.3799, 1651.6481, 1607.4348, 1654.0772
468.3840, 1749.3189, 4725.1039, 1711.5623, 3054.1233, 1792.5404, 6399.1387, 1809.8946, 2825.2302, 1608.9643, 1651.3903, 1606.9625, 1654.3531
469.3840, 1749.4669, 4728.2858, 1712.0320, 3055.5416, 1791.6056, 6388.4265, 1809.8021, 2822.4001, 1608.0474, 1651.3571, 1606.5802, 1654.9408
470.3840, 1749.2086, 4726.4099, 1711.5476, 3052.5690, 1790.7246, 6382.8851, 1808.8806, 2820.9403, 1608.9390, 1650.3955, 1608.8913, 1653.8666
471.3840, 1749.1645, 4731.1360, 1710.6436, 3046.5969, 1791.8209, 6367.5952, 1809.5469, 2819.8027, 1608.0422, 1650.0610, 1607.6289, 1653.5885
472.3840, 1750.9568, 4726.5156, 1711.5023, 3050.1812, 1792.0963, 6355.2101, 1808.3752, 2817.6961, 1608.9383, 1651.5312, 1609.3193, 1653.9168
473.3840, 1749.2914, 4721.0184, 1710.3591, 3048.5057, 1792.1366, 6338.7981, 1808.7576, 2815.0603, 1609.1312, 1650.3468, 1606.9535, 1655.2766
474.3840, 1749.4007, 4719.8162, 1712.3358, 3043.4697, 1791.6077, 6324.4193, 1811.0512, 2812.6778, 1609.3558, 1650.0539, 1608.3403, 1653.8336
475.3840, 1749.3125, 4718.9871, 1712.1366, 3038.2545, 1790.3023, 6329.0507, 1807.6577, 2813.5847, 1610.1773, 1650.7864, 1608.0817, 1654.2024
476.3840, 1748.7564, 4716.8897, 1712.3071, 3036.9041, 1791.3126, 6328.7081, 1809.1912, 2815.2058, 1608.3455, 1650.3364, 1608.4348, 1654.1312
477.3840, 1749.0092, 4711.6608, 1712.8561, 3027.4077, 1790.9130, 6321.0642, 1808.6967, 2815.8276, 1608.4571, 1650.6448, 1607.8253, 1654.2331
478.3840, 1749.1204, 4713.6893, 1712.3371, 3020.1019, 1791.3219, 6322.3996, 1809.3477, 2813.6364, 1608.4500, 1651.0364, 1606.6822, 1652.9175
479.3840, 1749.6066, 4716.6213, 1710.5057, 3016.9314, 1792.1470, 6321.2329, 1809.7393, 2812.7479, 1609.3182, 1651.3864, 1607.5390, 1653.8598
480.3840, 1749.6167, 4705.1664, 1711.8748, 3021.0320, 1790.9358, 6322.9400, 1809.3989, 2815.0122, 1608.8825, 1651.9760, 1607.7646, 1653.2549
481.3840, 1749.5358, 4706.1517, 1712.4011, 3032.3431, 1790.5963, 6321.2640, 1809.9190, 2815.5396, 1609.3279, 1651.3903, 1608.1882, 1653.8606
482.3840, 1749.5340, 4700.5285, 1712.0413, 3041.5256, 1790.1998, 6317.3820, 1809.6949, 2811.7229, 1609.5013, 1650.6195, 1608.0217, 1654.8216
483.3840, 1748.8722, 4695.8741, 1711.9380, 3047.3984, 1789.8085, 6310.1501, 1809.3636, 2814.7661, 1608.8740, 1650.3584, 1607.8223, 1654.7391
484.3840, 1749.6599, 4693.6737, 1713.3371, 3035.3751, 1792.0124, 6300.5311, 1809.0530, 2814.7308, 1609.3227, 1650.5578, 1608.0720, 1653.4025
485.3840, 1751.1241, 4730.5699, 1716.6402, 3105.9580, 1794.6408, 6423.9389, 1810.4665, 2822.5037, 1608.4968, 1650.1416, 1606.4048, 1654.0142
486.3840, 1750.3686, 4746.5358, 1717.2492, 3151.1759, 1796.2050, 6447.0600, 1811.6102, 2832.4233, 1608.2364, 1649.6656, 1606.8231, 1653.9003
487.3840, 1750.7013, 4753.0744, 1718.9987, 3188.7968, 1795.9689, 6459.5880, 1810.2022, 2842.3197, 1607.7714, 1649.5403, 1608.3381, 1654.2624
488.3840, 1756.6774, 4490.5423, 1719.4717, 3222.3145, 1794.4834, 6483.6615, 1808.9842, 2849.8886, 1608.7877, 1649.1701, 1608.4640, 1653.1237
489.3840, 1754.1838, 4519.9421, 1718.8135, 3245.3544, 1794.1760, 6503.2195, 1809.3928, 2857.2625, 1607.8448, 1649.3247, 1607.9048, 1652.5750
490.3840, 1753.9807, 4542.9384, 1718.2971, 3268.2492, 1794.7360, 6513.2774, 1810.6389, 2857.8697, 1608.9584, 1650.3526, 1606.9550, 1653.1589
491.3840, 1753.0184, 4574.2040, 1718.0180, 3285.6869, 1794.7133, 6494.5590, 1808.9896, 2866.0901, 1607.3721, 1650.4890, 1607.5030, 1652.9295
492.3840, 1758.8713, 4185.6774, 1718.0513, 3304.0413, 1798.2236, 6392.9907, 1809.4220, 2871.6979, 1608.9500, 1649.6597, 1606.7819, 1652.2001
493.3840, 1764.7454, 3983.7693, 1719.0180, 3321.5929, 1796.3841, 6405.0342, 1808.9099, 2872.1163, 1608.7831, 1650.2662, 1606.6672, 1651.7481
494.3840, 1763.3943, 4042.0441, 1718.3271, 3334.1945, 1795.5538, 6404.1832, 1808.8794, 2876.7016, 1609.9422, 1649.5994, 1607.4325, 1652.8433
495.3840, 1762.3980, 4101.0110, 1718.8521, 3347.7255, 1794.9006, 6425.7671, 1808.5189, 2883.4269, 1608.7740, 1649.7279, 1607.5517, 1652.5690
496.3840, 1759.5487, 4150.5699, 1719.1785, 3354.6289, 1796.2008, 6443.2484, 1808.1504, 2887.6492, 1608.4422, 1649.7545, 1607.1694, 1651.7136
497.3840, 1760.3612, 4196.1480, 1718.7881, 3364.3598, 1795.1615, 6446.8727, 1809.0646, 2890.4683, 1608.6266, 1650.3247, 1607.0195, 1652.7181
498.3840, 1758.6259, 4246.2151, 1718.3178, 3378.1026, 1796.5901, 6451.7091, 1808.5658, 2894.8965, 1608.6519, 1650.9403, 1606.5772, 1652.8643
499.3840, 1758.2785, 4281.0423, 1717.8028, 3382.9927, 1796.4555, 6449.5404, 1808.3057, 2900.2868, 1607.5825, 1648.0942, 1606.6957, 1652.0037
500.3840, 1757.3042, 4319.4936, 1719.1579, 3396.0093, 1795.1511, 6451.8375, 1807.5024, 2901.2058, 1608.2591, 1649.3675, 1607.3838, 1653.4580
501.3840, 1757.3851, 4353.8042, 1720.0546, 3411.4770, 1794.0197, 6462.0652, 1807.2600, 2908.0987, 1609.2851, 1649.7227, 1606.9528, 1652.6904
502.3840, 1756.1710, 4391.3392, 1718.9007, 3422.9667, 1795.4928, 6473.4348, 1808.4592, 2911.5901, 1608.8162, 1649.7006, 1606.9873, 1653.9993
503.3840, 1757.1636, 4416.0616, 1718.4144, 3435.1546, 1795.5538, 6483.4814, 1808.8819, 2914.7747, 1609.4662, 1650.0695, 1606.2301, 1653.3898
504.3840, 1756.1388, 4447.6167, 1719.1879, 3443.3771, 1793.7992, 6506.6025, 1806.7247, 2916.9324, 1608.3117, 1649.6377, 1608.7331, 1652.5772
505.3840, 1754.8125, 4476.2004, 1718.9434, 3451.1432, 1793.4917, 6507.5756, 1807.8752, 2920.2199, 1608.9500, 1650.0532, 1608.0600, 1653.2646
506.3840, 1755.5074, 4500.7298, 1718.7002, 3451.1426, 1794.8799, 6518.7857, 1807.6054, 2920.4294, 1608.5299, 1650.6519, 1606.4753, 1653.3201
507.3840, 1755.5892, 4523.3226, 1717.8827, 3459.7835, 1794.9058, 6523.6004, 1808.0737, 2925.8569, 1607.8682, 1648.8383, 1606.8996, 1654.0660
508.3840, 1753.8695, 4547.8346, 1717.8281, 3468.5563, 1794.8240, 6538.6377, 1809.0658, 2924.5244, 1609.1078, 1649.1851, 1606.8066, 1652.9633
509.3840, 1752.7114, 4561.0901, 1717.7702, 3480.0320, 1794.3085, 6539.0404, 1808.1041, 2927.9647, 1608.6753, 1649.2838, 1606.7121, 1652.8036
510.3840, 1754.6847, 4583.9237, 1719.1599, 3491.9407, 1794.1201, 6543.5424, 1807.4653, 2935.1151, 1608.6721, 1650.5325, 1608.2121, 1655.3043
511.3840, 1753.8474, 4600.6324, 1717.9960, 3496.6942, 1794.7640, 6545.1894, 1808.3484, 2936.7619, 1609.1942, 1650.2364, 1607.0412, 1652.8486
512.3840, 1752.4522, 4612.5138, 1718.6236, 3503.7548, 1793.6667, 6541.0124, 1807.1419, 2943.4616, 1609.3396, 1650.5812, 1606.9903, 1653.7654
513.3840, 1751.8952, 4627.6682, 1718.6136, 3508.4930, 1795.1967, 6528.5393, 1806.4659, 2943.5694, 1608.4812, 1650.2416, 1607.6454, 1652.7331
514.3840, 1751.7656, 4639.1654, 1718.5030, 3520.7029, 1793.5383, 6533.1760, 1807.5213, 2946.3551, 1608.5481, 1650.0123, 1608.6289, 1654.4153
515.3840, 1753.7610, 4648.1976, 1719.4377, 3523.1746, 1793.1439, 6537.0197, 1807.1955, 2947.6864, 1608.8890, 1651.1156, 1608.1889, 1653.7796
516.3840, 1751.6673, 4660.0551, 1718.5789, 3529.9707, 1792.2184, 6538.9317, 1806.8374, 2946.7777, 1609.0916, 1650.0247, 1607.4423, 1652.4903
517.3840, 1751.5358, 4674.4651, 1719.1439, 3531.9407, 1793.8251, 6552.0176, 1805.8429, 2948.8283, 1608.8532, 1650.2071, 1607.2324, 1651.8111
518.3840, 1752.7399, 4677.3428, 1719.3618, 3543.0666, 1794.5849, 6555.5735, 1808.1376, 2948.7631, 1607.8604, 1649.9552, 1607.0315, 1653.0757
519.3840, 1751.7711, 4696.3989, 1718.4257, 3539.5949, 1793.5807, 6565.0580, 1806.8270, 2950.1778, 1609.5195, 1651.1890, 1608.3703, 1654.2211
520.3840, 1751.6020, 4704.9237, 1719.1892, 3550.9667, 1792.6781, 6574.9783, 1807.5725, 2954.7095, 1610.3435, 1649.3292, 1608.3966, 1653.7384
521.3840, 1750.7730, 4718.1517, 1718.2971, 3546.8314, 1794.1760, 6578.9027, 1807.1717, 2954.3721, 1608.9526, 1649.7351, 1606.5862, 1655.0202
522.3840, 1751.5074, 4720.3980, 1718.5949, 3549.0360, 1792.1998, 6585.0135, 1807.5317, 2954.5390, 1609.0864, 1649.3786, 1607.9768, 1653.9670
523.3840, 1752.4724, 4725.9724, 1719.3364, 3551.7175, 1791.8292, 6589.2867, 1805.9007, 2961.8149, 1607.9292, 1649.8117, 1608.6619, 1652.4880
524.3840, 1749.5432, 4733.0607, 1717.8254, 3552.9620, 1792.8344, 6596.4679, 1806.9726, 2964.9756, 1609.3565, 1648.9045, 1607.2451, 1653.0945
525.3840, 1751.7445, 4747.4439, 1719.6196, 3555.0680, 1793.3458, 6600.8758, 1806.9726, 2973.7205, 1608.3136, 1651.3857, 1609.2046, 1652.4063
526.3840, 1748.8787, 4754.2077, 1718.5643, 3560.3584, 1792.8178, 6598.8209, 1806.6529, 2978.5938, 1608.2896, 1649.6968, 1607.7024, 1653.5637
527.3840, 1749.7096, 4759.3640, 1718.4517, 3566.2025, 1791.6594, 6594.8903, 1806.1175, 2984.1620, 1609.8123, 1649.4649, 1607.2504, 1654.5787
528.3840, 1749.6958, 4769.2252, 1717.8155, 3569.8088, 1791.4327, 6593.5197, 1805.7515, 2992.5907, 1607.8903, 1650.7065, 1608.0487, 1653.9940
529.3840, 1750.6241, 4775.3162, 1716.8594, 3571.1692, 1791.7474, 6598.4348, 1805.8496, 2998.1224, 1608.2578, 1649.6104, 1607.4303, 1652.2849
530.3840, 1749.5616, 4779.5147, 1718.8055, 3576.4617, 1791.6460, 6592.0062, 1805.3983, 2998.9671, 1608.2299, 1650.7279, 1607.7039, 1655.1334
531.3840, 1749.9136, 4776.6085, 1718.0819, 3583.0493, 1792.5290, 6592.0528, 1807.1529, 3004.3295, 1608.2487, 1651.8877, 1607.1199, 1653.0435
532.3840, 1748.9632, 4787.0230, 1716.6716, 3588.4357, 1792.1511, 6586.3520, 1805.9866, 3007.9872, 1607.7838, 1650.0961, 1607.3133, 1653.4475
533.3840, 1750.6342, 4792.4513, 1717.6969, 3594.6682, 1791.7598, 6586.8737, 1804.7996, 3012.9750, 1607.1675, 1649.8994, 1608.0187, 1652.6957
534.3840, 1751.0938, 4791.8097, 1718.4384, 3601.6209, 1790.0921, 6584.6263, 1805.4306, 3016.9750, 1608.3630, 1649.7630, 1608.2939, 1654.8171
535.3840, 1750.1618, 4791.9825, 1717.6282, 3616.4644, 1791.6501, 6578.6739, 1804.3581, 3018.4598, 1607.9461, 1650.9338, 1607.3883, 1654.0945
536.3840, 1750.3539, 4795.7619, 1716.7515, 3614.8441, 1791.5228, 6580.8758, 1804.9166, 3023.4379, 1609.5662, 1650.1922, 1607.8696, 1654.0727
537.3840, 1750.5671, 4797.0358, 1717.6622, 3621.4530, 1792.5756, 6577.8033, 1805.7302, 3034.1468, 1609.4344, 1649.3812, 1607.3418, 1652.6649
538.3840, 1747.8364, 4806.9531, 1716.8015, 3622.1066, 1791.2526, 6579.4814, 1804.6918, 3036.7552, 1607.9487, 1649.7773, 1605.9940, 1652.8253
539.3840, 1751.1278, 4802.7868, 1717.7555, 3621.8947, 1791.5083, 6584.7205, 1805.7235, 3039.1577, 1609.2955, 1650.2896, 1608.3058, 1654.0052
540.3840, 1750.5781, 4814.7390, 1717.3551, 3624.9420, 1792.2692, 6584.1480, 1805.2497, 3048.8837, 1609.0890, 1650.6182, 1607.4903, 1653.4310
541.3840, 1749.2757, 4815.5919, 1717.9247, 3626.5470, 1795.0373, 6581.5673, 1806.5901, 3054.7698, 1607.7318, 1650.6201, 1607.3246, 1654.2069
542.3840, 1748.9017, 4823.7693, 1717.2878, 3631.1099, 1794.2557, 6581.6284, 1806.2107, 3060.1041, 1609.0539, 1651.4961, 1607.1589, 1654.4003
543.3840, 1750.3998, 4824.4219, 1717.7035, 3627.7801, 1794.0538, 6589.7526, 1806.6851, 3063.9781, 1608.1487, 1651.1065, 1607.0135, 1654.3561
544.3840, 1750.8300, 4830.0726, 1718.5316, 3631.7675, 1792.4182, 6587.8654, 1806.0268, 3065.9823, 1608.8890, 1649.9805, 1607.3516, 1653.8711
545.3840, 1751.0643, 4836.0331, 1717.3864, 3634.6416, 1794.3199, 6594.0518, 1806.4239, 3072.2674, 1609.6136, 1649.1078, 1606.9010, 1654.7969
546.3840, 1751.7335, 4838.2040, 1717.0899, 3641.6149, 1792.5683, 6593.9513, 1806.9799, 3075.6596, 1609.9708, 1650.8442, 1607.5420, 1654.3853
547.3840, 1751.1112, 4835.2564, 1719.7735, 3639.1452, 1792.5393, 6599.5207, 1806.9665, 3079.4622, 1609.9799, 1650.8136, 1609.3358, 1653.5412
548.3840, 1751.2518, 4832.2730, 1717.7795, 3646.2938, 1793.4420, 6605.2660, 1806.7284, 3081.0347, 1609.3961, 1650.6058, 1607.6522, 1653.2114
549.3840, 1769.5404, 3583.6434, 1714.7328, 3519.6402, 1803.9244, 5634.7567, 1805.8892, 3009.0615, 1608.8422, 1650.1617, 1608.0442, 1651.9243
550.3840, 1785.9007, 2734.6811, 1717.6789, 3168.2831, 1839.9534, 3681.1553, 1809.7704, 2868.4549, 1608.5942, 1650.9519, 1606.9078, 1651.9415
551.3840, 1786.9449, 2637.2969, 1720.9274, 2930.8741, 1844.4482, 3360.7277, 1811.6303, 2814.8697, 1609.5688, 1650.2227, 1607.8898, 1650.3231
552.3840, 1788.3263, 2585.4568, 1721.8401, 2696.3444, 1847.0259, 3278.1356, 1812.8179, 2779.6583, 1608.4143, 1649.9052, 1606.9430, 1650.9288
553.3840, 1789.1912, 2583.0993, 1725.2412, 2579.8121, 1846.7785, 3266.9627, 1811.5323, 2765.5658, 1609.5260, 1650.5188, 1609.8883, 1652.4258
554.3840, 1790.5432, 2596.2105, 1722.5596, 2531.4537, 1845.5776, 3277.6356, 1812.0572, 2756.8648, 1607.0870, 1649.7747, 1607.2211, 1650.4355
555.3840, 1789.2647, 2612.2178, 1723.9061, 2513.0813, 1845.0921, 3282.4679, 1813.3867, 2753.7808, 1609.3929, 1649.7305, 1608.7556, 1651.7631
556.3840, 1790.6360, 2628.5119, 1723.1219, 2507.0173, 1845.7743, 3289.1957, 1814.2911, 2751.8380, 1609.4325, 1649.0500, 1607.2286, 1651.5930
557.3840, 1789.2665, 2702.2739, 1725.9207, 2555.6149, 1847.1760, 3417.1222, 1811.8002, 2765.6687, 1609.3922, 1649.6955, 1607.6859, 1651.1634
558.3840, 1786.1526, 2834.9494, 1724.7395, 2691.2945, 1849.7660, 3609.6822, 1812.6133, 2800.8910, 1609.7461, 1650.9766, 1608.4018, 1651.6064
559.3840, 1786.3401, 2904.3520, 1724.6496, 2793.4464, 1849.1812, 3670.4327, 1813.0524, 2811.1236, 1608.1455, 1650.4753, 1607.0240, 1651.1724
560.3840, 1784.3640, 2946.3474, 1725.7921, 2879.0360, 1850.6232, 3693.8033, 1811.9787, 2815.9001, 1607.6935, 1649.1649, 1607.5900, 1651.6312
561.3840, 1784.2757, 2975.0487, 1725.3491, 2938.1752, 1850.1749, 3702.4203, 1812.4434, 2823.1072, 1608.5506, 1649.1805, 1608.2796, 1650.8576
562.3840, 1783.3465, 2992.1176, 1722.2212, 2990.7122, 1850.1315, 3712.6625, 1810.6401, 2828.1790, 1609.4708, 1649.2721, 1606.8921, 1652.1724
563.3840, 1783.1599, 3002.8051, 1722.6576, 3028.3238, 1849.0466, 3717.9182, 1812.9458, 2832.6821, 1609.4448, 1650.7364, 1608.8186, 1651.1687
564.3840, 1782.8631, 3011.7040, 1723.2592, 3065.2758, 1850.1056, 3725.6004, 1811.7369, 2837.6553, 1609.7714, 1650.3058, 1607.7466, 1649.7226
565.3840, 1783.3741, 3015.9559, 1722.8794, 3099.4410, 1847.0114, 3726.3002, 1812.8033, 2837.8624, 1608.6032, 1649.2805, 1606.8658, 1651.0607
566.3840, 1783.3824, 3021.0956, 1723.0819, 3121.3298, 1848.2122, 3732.0280, 1811.2875, 2843.0183, 1607.2091, 1650.5474, 1607.6087, 1652.0142
567.3840, 1783.7923, 3016.3640, 1720.8235, 3141.4783, 1848.3820, 3743.7246, 1812.2948, 2850.7326, 1608.9260, 1650.0357, 1607.3403, 1652.6904
568.3840, 1782.4752, 3019.8392, 1722.5596, 3162.2165, 1846.4286, 3748.4648, 1811.6675, 2852.5554, 1609.0253, 1649.4351, 1607.7706, 1650.5172
569.3840, 1781.3134, 3017.9182, 1721.2332, 3177.7408, 1845.5176, 3748.5921, 1811.2929, 2859.0743, 1609.2617, 1649.1955, 1607.9708, 1651.5187
570.3840, 1782.7813, 3020.4577, 1720.9893, 3190.6882, 1846.3395, 3762.8427, 1811.4361, 2859.6845, 1609.5162, 1649.6935, 1606.7061, 1651.9340
571.3840, 1781.8989, 3025.8612, 1721.5410, 3201.6562, 1846.0580, 3770.1915, 1811.0152, 2866.0639, 1608.1662, 1650.0688, 1607.0615, 1651.9115
572.3840, 1782.2270, 3028.4963, 1722.0779, 3210.1805, 1845.6988, 3779.8986, 1810.3374, 2871.6413, 1608.6195, 1650.3877, 1607.9213, 1650.8118
573.3840, 1782.7757, 3029.4504, 1721.5863, 3218.8454, 1843.9120, 3783.0663, 1809.6328, 2879.4647, 1609.6851, 1650.9740, 1607.7129, 1651.2391
574.3840, 1783.5846, 3030.8980, 1721.6736, 3227.7861, 1842.9327, 3795.4130, 1810.2582, 2884.3971, 1609.1000, 1649.4364, 1607.9093, 1651.5135
575.3840, 1780.7472, 3034.6259, 1722.8994, 3228.7242, 1843.7857, 3800.7319, 1809.5049, 2889.3027, 1609.2455, 1650.2662, 1607.4888, 1650.8778
576.3840, 1780.9862, 3033.0570, 1719.4510, 3229.8901, 1844.3209, 3810.5414, 1809.5043, 2894.6151, 1610.0513, 1649.6169, 1605.9265, 1650.1627
577.3840, 1781.3327, 3035.3778, 1722.2692, 3233.4697, 1843.8085, 3816.0787, 1810.3417, 2900.3386, 1608.8416, 1649.1760, 1608.2009, 1650.6567
578.3840, 1779.3548, 3038.5790, 1721.9667, 3241.9554, 1842.1149, 3815.6739, 1808.9214, 2905.0329, 1608.5429, 1650.7721, 1606.7594, 1651.1859
579.3840, 1781.7914, 3043.7950, 1719.9847, 3251.4284, 1843.7050, 3823.3147, 1810.3350, 2908.5335, 1609.2344, 1649.5948, 1607.6312, 1651.7159
580.3840, 1781.0882, 3042.8750, 1720.5516, 3257.5416, 1842.9731, 3832.6004, 1808.4190, 2913.2692, 1608.0104, 1649.4929, 1607.3816, 1650.3366
581.3840, 1781.3290, 3043.9338, 1720.5603, 3260.4690, 1842.7992, 3841.0373, 1810.6291, 2916.0384, 1609.3110, 1650.6675, 1606.7669, 1652.3148
582.3840, 1782.3869, 3046.3943, 1720.3031, 3269.9953, 1843.2671, 3844.3416, 1808.9519, 2921.5359, 1609.3987, 1649.2688, 1606.6642, 1651.8426
583.3840, 1780.5662, 3051.1048, 1721.1286, 3278.5969, 1840.7971, 3856.7205, 1808.7686, 2927.1401, 1608.5195, 1650.5234, 1605.9303, 1650.4055
584.3840, 1781.6360, 3049.0257, 1719.4370, 3287.4117, 1842.5714, 3867.1398, 1806.8819, 2927.1510, 1608.5935, 1650.7377, 1606.1589, 1650.8171
585.3840, 1781.4301, 3052.6535, 1722.3784, 3294.1879, 1843.3799, 3874.4928, 1809.1973, 2931.5024, 1609.9630, 1649.2344, 1608.7556, 1650.6582
