"File: DDELog(Excel:M7_DRG	1	1)::C:\Users\user\Desktop\clemens\19_07_22_ DRG_AOP\M7_DRG_19_7\M7.LOG"
"Date: Tue Jul 19 2022 14:45:8.837"
122.5140, "Wavelength Names:	340	385	GFP	Wavelength 4	555"
0.0000, "Clock reset to 0.0"
"Region 1: [Location: (30, 126), Size: (37, 38), Area: 1078]"
"Region 2: [Location: (227, 242), Size: (30, 33), Area: 770]"
"Region 3: [Location: (102, 306), Size: (21, 21), Area: 305]"
"Region 4: [Location: (0, 374), Size: (30, 28), Area: 656]"
"Region 5: [Location: (272, 398), Size: (27, 25), Area: 519]"
"Region 6: [Location: (274, 418), Size: (21, 21), Area: 305]"
"Region 7: [Location: (290, 422), Size: (29, 30), Area: 678]"
"Region 8: [Location: (142, 66), Size: (45, 47), Area: 1637]"
"Region 9: [Location: (163, 179), Size: (42, 48), Area: 1540]"
"Time (sec)", "R1 W1 Avg", "R1 W2 Avg", "R2 W1 Avg", "R2 W2 Avg", "R3 W1 Avg", "R3 W2 Avg", "R4 W1 Avg", "R4 W2 Avg", "R5 W1 Avg", "R5 W2 Avg", "R6 W1 Avg", "R6 W2 Avg", "R7 W1 Avg", "R7 W2 Avg", "R8 W1 Avg", "R8 W2 Avg", "R9 W1 Avg", "R9 W2 Avg"
483.3200, 1731.8497, 2927.7495, 1670.7506, 2976.2974, 1633.2721, 2206.5967, 1701.2927, 3729.4573, 1724.7938, 4621.5029, 1720.5639, 4087.2885, 1678.8658, 2928.7699, 1611.5693, 1630.0867, 1611.3766, 1637.2279
484.3200, 1731.6568, 2962.1002, 1670.5208, 2990.2597, 1634.0098, 2205.7541, 1703.1296, 3758.4619, 1726.8478, 4635.5588, 1719.2951, 4084.8590, 1680.9499, 2895.6475, 1610.6805, 1629.2828, 1611.7812, 1636.2513
485.3200, 1731.3692, 3014.8692, 1673.3922, 3003.2026, 1633.3672, 2207.2459, 1704.1006, 3761.2180, 1725.4586, 4669.3218, 1719.2033, 4133.1344, 1680.1150, 2901.3791, 1611.8552, 1629.2883, 1611.4468, 1636.1286
486.3200, 1729.1614, 3060.9907, 1672.0662, 3004.4208, 1632.0852, 2207.7311, 1702.9878, 3762.5854, 1725.3776, 4685.6628, 1719.6557, 4151.4262, 1681.2463, 2929.7581, 1610.8577, 1629.1319, 1611.5857, 1636.2227
487.3200, 1730.2514, 3102.6902, 1671.1078, 3013.6571, 1633.6557, 2209.7410, 1703.5701, 3767.3079, 1726.5549, 4686.8805, 1721.6262, 4134.5279, 1680.4145, 2872.4115, 1611.6848, 1629.8039, 1611.1006, 1636.9045
488.3200, 1728.5835, 3142.3488, 1672.2883, 3019.0597, 1633.5967, 2208.5738, 1704.3308, 3773.0823, 1727.6031, 4700.6204, 1720.8951, 4156.8590, 1679.6003, 2907.8142, 1610.6787, 1630.1301, 1610.4253, 1637.9227
489.3200, 1727.8117, 3175.4471, 1670.9403, 3021.2130, 1633.7705, 2207.6033, 1702.4543, 3770.8399, 1725.3276, 4703.8382, 1721.2098, 4184.7672, 1679.4263, 2932.3437, 1611.3946, 1629.6524, 1610.0903, 1636.4844
490.3200, 1727.4842, 3210.2551, 1670.5351, 3023.1818, 1633.8328, 2208.6426, 1702.7470, 3773.9817, 1725.1060, 4716.1811, 1718.6164, 4189.4230, 1680.4558, 2958.2817, 1610.9713, 1629.0599, 1611.6195, 1637.3266
491.3200, 1726.0019, 3245.1095, 1668.8870, 3026.8091, 1634.2295, 2208.1410, 1702.2835, 3773.9558, 1724.7958, 4726.8805, 1720.7115, 4203.5574, 1679.0649, 2976.0383, 1610.8681, 1629.4062, 1609.8643, 1637.2065
492.3200, 1726.9573, 3266.0909, 1671.0922, 3032.9753, 1633.6885, 2210.2852, 1702.5732, 3775.3171, 1727.4123, 4734.4933, 1718.3803, 4200.8000, 1677.5575, 2960.9499, 1611.4117, 1629.0654, 1610.9630, 1637.6734
493.3200, 1725.8748, 3286.6456, 1671.1026, 3026.6169, 1633.0230, 2207.5148, 1702.9954, 3766.6341, 1726.1272, 4732.3410, 1720.2230, 4217.5344, 1678.7522, 2975.5605, 1611.0806, 1629.1961, 1613.0019, 1637.5123
494.3200, 1726.1429, 3309.8089, 1670.8740, 3032.3896, 1635.2492, 2207.5607, 1704.2241, 3768.7012, 1724.5819, 4737.3815, 1718.9311, 4215.1180, 1679.3024, 2993.4941, 1610.7410, 1629.8393, 1610.9500, 1636.4240
495.3200, 1723.8247, 3321.3237, 1673.7364, 3035.2974, 1633.4951, 2204.4590, 1703.6357, 3771.2637, 1726.3372, 4744.7013, 1721.3049, 4207.2361, 1679.5605, 2973.7699, 1610.7361, 1628.9279, 1611.7597, 1636.5630
496.3200, 1725.8061, 3334.2022, 1669.8610, 3033.2156, 1633.9148, 2206.4820, 1702.7073, 3769.6387, 1725.0636, 4761.8960, 1717.9377, 4218.8557, 1675.9041, 2990.2330, 1612.3103, 1629.2303, 1611.7968, 1636.1045
497.3200, 1725.5176, 3347.1614, 1670.2403, 3032.3260, 1632.9770, 2207.6590, 1702.8841, 3779.3369, 1723.3314, 4744.7842, 1721.7934, 4090.3836, 1685.4838, 2640.4794, 1609.4130, 1629.6897, 1611.9630, 1637.9766
498.3200, 1724.5779, 3363.7096, 1670.5558, 3033.5286, 1634.6459, 2206.3344, 1705.6646, 3775.3506, 1727.0617, 4743.8266, 1724.2984, 4049.2262, 1688.7345, 2431.6903, 1611.6494, 1628.4606, 1611.2104, 1636.7364
499.3200, 1724.0826, 3370.0714, 1671.5883, 3035.4571, 1631.8951, 2205.3180, 1703.0061, 3777.2485, 1723.0385, 4748.0925, 1721.3115, 4092.3148, 1687.2050, 2467.5782, 1610.1863, 1628.7410, 1611.6156, 1638.4494
500.3200, 1724.9045, 3380.3024, 1669.7078, 3037.9701, 1633.1738, 2210.3803, 1705.2515, 3773.8628, 1723.9788, 4763.0000, 1722.3836, 4116.0951, 1686.7434, 2524.5029, 1609.5492, 1628.3794, 1611.4708, 1637.0351
501.3200, 1725.4954, 3389.5566, 1670.5026, 3025.9494, 1632.8098, 2206.4689, 1703.9893, 3780.6677, 1724.1927, 4766.9480, 1721.5967, 4137.2525, 1687.0841, 2588.6873, 1611.1772, 1628.7392, 1612.0851, 1637.2779
502.3200, 1724.3720, 3394.7801, 1672.3610, 3029.2416, 1632.2885, 2203.6459, 1702.8064, 3782.5351, 1724.8825, 4777.0771, 1718.0492, 4153.6951, 1683.8496, 2653.4322, 1611.2095, 1628.6799, 1611.4896, 1637.2851
503.3200, 1722.9852, 3406.2347, 1670.9519, 3034.0506, 1634.3311, 2203.3705, 1705.1951, 3786.9893, 1725.1869, 4770.7245, 1720.6984, 4171.3902, 1682.9661, 2709.5029, 1610.7819, 1630.0861, 1611.0578, 1638.1500
504.3200, 1722.6605, 3412.3609, 1671.5558, 3030.0364, 1633.2295, 2200.8426, 1704.4405, 3786.1204, 1724.7110, 4770.8497, 1717.6754, 4132.2885, 1684.3820, 2681.7168, 1611.3946, 1629.8888, 1612.6409, 1636.4013
505.3200, 1723.6623, 3417.4397, 1670.2649, 3032.4948, 1633.4623, 2202.6033, 1702.4223, 3795.5884, 1725.2813, 4714.0559, 1720.2492, 4108.4164, 1682.4882, 2730.6254, 1611.7276, 1629.1460, 1612.2325, 1637.3929
506.3200, 1723.6753, 3427.4193, 1671.3091, 3030.1766, 1633.0098, 2202.5279, 1704.0412, 3785.0274, 1725.7919, 4663.4104, 1717.8492, 4077.6262, 1681.5280, 2738.2242, 1611.1735, 1631.3806, 1611.8188, 1637.7377
507.3200, 1723.9499, 3436.1939, 1672.6026, 3032.2377, 1632.4328, 2204.1148, 1703.3338, 3792.1372, 1728.2216, 4621.1349, 1721.1443, 4020.4459, 1682.9469, 2726.1062, 1611.5950, 1629.6341, 1611.5279, 1636.8286
508.3200, 1723.0380, 3444.7301, 1670.3273, 3031.2195, 1633.3967, 2199.7705, 1703.3948, 3791.7012, 1725.0385, 4629.2119, 1719.7410, 4044.7672, 1682.5900, 2741.6652, 1612.2132, 1630.5663, 1611.8864, 1636.1571
509.3200, 1720.9740, 3453.7310, 1671.4831, 3033.3065, 1631.9639, 2201.0721, 1703.1418, 3796.7744, 1725.7129, 4588.3141, 1723.2623, 4032.6689, 1682.4174, 2777.8156, 1611.6035, 1630.0330, 1612.1851, 1636.6500
510.3200, 1721.5223, 3460.3015, 1671.6091, 3032.5091, 1632.3213, 2202.0787, 1703.0427, 3794.5274, 1729.3006, 4600.3854, 1722.3475, 4058.8721, 1679.8732, 2815.9012, 1610.2828, 1628.8454, 1610.1487, 1636.5227
511.3200, 1722.3822, 3471.8757, 1671.0130, 3036.5571, 1632.7180, 2201.8426, 1702.4405, 3800.6768, 1729.1137, 4618.6166, 1720.4656, 4057.9115, 1680.9277, 2818.6254, 1610.3641, 1629.7471, 1610.8162, 1637.3760
512.3200, 1723.4722, 3476.5881, 1669.4000, 3037.0662, 1633.6230, 2204.6328, 1702.2363, 3796.5701, 1724.8015, 4631.5164, 1721.2066, 4060.9344, 1680.5147, 2789.5841, 1610.5577, 1630.4710, 1610.7500, 1635.3701
513.3200, 1722.1976, 3482.9202, 1669.7468, 3034.9325, 1633.2689, 2206.8721, 1704.3262, 3798.8811, 1725.9152, 4641.5376, 1721.2098, 4095.0066, 1681.3687, 2823.9705, 1610.3073, 1629.3403, 1611.7987, 1637.8455
514.3200, 1722.3516, 3481.6605, 1669.3636, 3032.1351, 1634.6525, 2203.9213, 1704.0625, 3799.8811, 1726.8516, 4653.5491, 1719.4295, 4085.3049, 1680.4853, 2812.9646, 1610.0611, 1628.5345, 1611.6786, 1636.3292
515.3200, 1719.4564, 3487.7801, 1672.8377, 3035.2675, 1633.9410, 2203.7902, 1703.5915, 3797.6723, 1726.6378, 4664.2293, 1720.8787, 4078.2885, 1682.1239, 2784.3864, 1609.4325, 1628.9108, 1610.9506, 1637.0890
516.3200, 1722.6586, 3488.7718, 1670.2753, 3036.2208, 1634.3902, 2205.1475, 1704.8460, 3801.8841, 1726.0328, 4670.5183, 1719.5443, 4097.4754, 1681.3909, 2788.0560, 1609.9291, 1629.4239, 1611.4896, 1636.1994
517.3200, 1721.1651, 3490.5742, 1671.1909, 3034.4727, 1635.5508, 2204.4918, 1704.9512, 3802.1860, 1725.5511, 4683.9383, 1718.2656, 4114.3344, 1679.3953, 2820.7227, 1612.0550, 1630.0189, 1611.5922, 1637.5390
518.3200, 1722.3840, 3493.4286, 1669.9000, 3036.6922, 1634.5607, 2205.6951, 1703.9634, 3804.7195, 1725.0559, 4698.3988, 1719.7344, 4116.9705, 1680.0649, 2853.5147, 1610.5119, 1628.5241, 1610.9156, 1638.1123
519.3200, 1722.7171, 3493.6586, 1672.0442, 3037.6948, 1632.4721, 2207.2689, 1703.9863, 3805.2043, 1725.4123, 4697.7052, 1718.2984, 4135.0197, 1679.6534, 2877.9838, 1611.5345, 1629.4991, 1611.3117, 1637.1208
520.3200, 1722.2468, 3491.7542, 1669.7455, 3033.2143, 1632.1508, 2206.1738, 1705.5076, 3797.3643, 1726.1252, 4702.7283, 1719.0754, 4103.4557, 1680.5162, 2835.3348, 1610.7037, 1628.8387, 1610.4110, 1635.0474
521.3200, 1721.0863, 3496.3748, 1670.6753, 3037.6455, 1631.7115, 2210.4164, 1704.8155, 3799.0259, 1726.4913, 4698.4412, 1721.5410, 4123.0525, 1679.7788, 2854.5782, 1611.0947, 1630.2670, 1611.2429, 1636.6636
522.3200, 1721.6466, 3489.0909, 1671.9468, 3032.0182, 1634.9180, 2210.0066, 1706.2149, 3797.1982, 1725.4933, 4702.1137, 1718.9902, 4133.8066, 1679.1283, 2877.9233, 1610.1442, 1629.3616, 1610.7214, 1636.5052
523.3200, 1723.0353, 3479.0538, 1671.0468, 3035.1961, 1633.0033, 2205.7082, 1703.2607, 3789.7180, 1728.1021, 4699.0443, 1718.2590, 4123.9639, 1680.2271, 2897.3422, 1611.0574, 1629.2334, 1611.2740, 1636.7565
524.3200, 1720.4499, 3471.7189, 1669.6766, 3032.0078, 1633.6820, 2205.8623, 1705.0899, 3788.7561, 1725.4297, 4700.5684, 1720.6787, 4135.1738, 1679.1829, 2918.3068, 1610.5638, 1629.1210, 1610.7435, 1636.6643
525.3200, 1722.0046, 3458.5584, 1671.1740, 3036.1494, 1632.9770, 2208.6984, 1703.2774, 3798.1768, 1727.8574, 4695.2505, 1719.0525, 4129.1377, 1680.6947, 2897.9071, 1611.0709, 1627.7972, 1611.2188, 1636.9734
526.3200, 1722.0955, 3442.8191, 1671.8299, 3033.0909, 1632.5410, 2210.8492, 1705.1814, 3799.8979, 1725.3622, 4691.2794, 1718.9311, 4084.1607, 1679.6593, 2811.6681, 1609.9206, 1629.5351, 1610.0526, 1636.1188
527.3200, 1721.9759, 3422.7403, 1670.5468, 3037.4234, 1631.7443, 2208.2393, 1704.6738, 3794.8613, 1723.2447, 4694.2447, 1719.8459, 4061.1115, 1682.0501, 2731.7212, 1611.2065, 1629.7324, 1609.0481, 1636.2091
528.3200, 1724.6985, 3441.5724, 1670.7312, 3036.8909, 1630.3738, 2201.7115, 1704.6723, 3797.6159, 1724.1541, 4685.8536, 1718.9607, 4026.7738, 1684.4145, 2555.7832, 1611.2670, 1629.9084, 1611.5253, 1636.6877
529.3200, 1723.4879, 3445.2301, 1671.8753, 3038.6312, 1632.8918, 2207.3869, 1704.9405, 3801.8902, 1726.2139, 4686.9884, 1717.9607, 4020.0492, 1687.5339, 2499.4218, 1609.8528, 1628.4301, 1610.8195, 1635.0968
530.3200, 1723.3506, 3457.6651, 1671.7429, 3039.2649, 1631.0721, 2211.8000, 1705.2485, 3804.6372, 1724.0405, 4689.4162, 1717.4000, 4020.4623, 1684.1209, 2497.5133, 1611.2670, 1627.9224, 1612.2481, 1635.8331
531.3200, 1723.2152, 3469.7134, 1671.8714, 3035.6779, 1633.5770, 2213.0000, 1704.4345, 3799.6509, 1726.5800, 4694.8459, 1722.1016, 4015.9344, 1688.5826, 2465.5619, 1611.4979, 1630.3671, 1611.4701, 1637.5006
532.3200, 1720.7876, 3459.2375, 1668.8714, 3036.0844, 1631.6426, 2210.0033, 1702.7439, 3803.0000, 1724.4258, 4689.8035, 1722.1672, 4029.4000, 1685.5796, 2470.2035, 1610.7544, 1628.6640, 1610.7903, 1635.1370
533.3200, 1722.9304, 3459.3729, 1670.9156, 3033.7974, 1631.9377, 2212.9443, 1703.8277, 3799.8201, 1724.2119, 4698.2042, 1720.4262, 4035.7836, 1686.3127, 2496.2832, 1610.4716, 1628.2700, 1610.9019, 1636.4026
534.3200, 1722.2746, 3464.1577, 1670.2844, 3033.5922, 1633.2623, 2210.3148, 1704.4116, 3800.7881, 1725.2909, 4683.9672, 1721.9738, 4035.8066, 1686.5339, 2501.0251, 1611.4062, 1628.7221, 1611.3799, 1636.0045
535.3200, 1721.5881, 3465.9740, 1671.2597, 3030.3000, 1631.2656, 2214.2197, 1705.2561, 3797.2043, 1725.5954, 4692.8979, 1719.2852, 4019.2492, 1687.1711, 2470.7345, 1610.1912, 1629.8711, 1610.9779, 1637.9006
536.3200, 1721.3822, 3466.9750, 1670.9805, 3032.9117, 1632.4295, 2214.2033, 1705.4787, 3793.9131, 1723.8536, 4685.3892, 1720.6098, 4019.1377, 1686.8894, 2462.6534, 1610.2297, 1629.5516, 1611.6909, 1635.8448
537.3200, 1722.3386, 3477.7931, 1669.4727, 3033.0688, 1632.4361, 2216.2033, 1704.3567, 3791.8216, 1725.6724, 4635.1137, 1721.8852, 3976.3475, 1687.4248, 2452.6475, 1610.0782, 1629.5712, 1611.1032, 1636.1266
538.3200, 1722.6058, 3478.3340, 1672.1805, 3030.7299, 1631.1016, 2213.4033, 1703.4101, 3791.1524, 1726.1118, 4639.8266, 1721.3213, 3983.9443, 1687.9145, 2453.0678, 1612.3134, 1629.0562, 1610.7409, 1636.4403
539.3200, 1722.0686, 3486.1308, 1671.8117, 3029.5195, 1632.1213, 2215.6820, 1702.9024, 3786.4619, 1728.0019, 4644.9884, 1720.7902, 3979.0262, 1688.6637, 2460.2021, 1611.2364, 1629.4007, 1610.2143, 1636.4597
540.3200, 1722.1039, 3492.6660, 1670.2442, 3028.0831, 1632.8361, 2217.0066, 1703.4573, 3796.6799, 1726.3892, 4653.8728, 1721.9902, 3989.3082, 1690.4749, 2466.3112, 1610.6170, 1627.6542, 1611.2338, 1636.9331
541.3200, 1719.7022, 3500.0390, 1669.7026, 3028.9662, 1631.4623, 2216.8230, 1703.1890, 3784.2652, 1725.1965, 4646.0250, 1722.1344, 3996.2459, 1687.0811, 2466.9425, 1610.4233, 1628.9585, 1608.8623, 1636.9208
542.3200, 1721.4620, 3511.7811, 1670.3727, 3024.6195, 1630.8361, 2211.3705, 1703.9040, 3789.7409, 1723.6859, 4649.1445, 1718.3311, 4009.9902, 1685.9366, 2513.7050, 1611.0519, 1629.0067, 1611.3513, 1635.2227
543.3200, 1732.9072, 2847.7607, 1684.3961, 2129.3857, 1631.3213, 2211.0721, 1736.6250, 2218.8537, 1743.2755, 3565.7611, 1740.7967, 2944.4951, 1691.4808, 2269.8333, 1610.3812, 1628.0037, 1610.6227, 1634.7766
544.3200, 1741.6568, 2395.1234, 1688.2481, 2057.7662, 1631.2197, 2213.8951, 1735.0229, 2145.1723, 1757.4855, 2862.6936, 1754.5115, 2566.1115, 1694.3186, 2127.5324, 1611.5498, 1627.9670, 1611.2110, 1635.5312
545.3200, 1742.3284, 2363.5167, 1684.5481, 2065.1883, 1632.4393, 2214.5115, 1735.7256, 2158.5976, 1762.0366, 2794.1349, 1756.2197, 2538.4393, 1693.8127, 2111.8805, 1611.5473, 1628.3189, 1611.1091, 1635.0091
546.3200, 1741.2514, 2365.8980, 1687.2273, 2074.8273, 1632.3148, 2218.7148, 1734.5015, 2178.9878, 1759.3565, 2784.0270, 1755.1377, 2542.6787, 1694.4041, 2112.2729, 1611.0354, 1627.9169, 1609.9656, 1633.3961
547.3200, 1741.7273, 2376.5148, 1687.0117, 2081.2519, 1632.1508, 2216.4820, 1735.9207, 2199.6540, 1760.1118, 2788.6628, 1754.0295, 2540.5213, 1694.2153, 2114.4853, 1609.2193, 1628.8815, 1610.8299, 1634.0396
548.3200, 1741.4814, 2419.8182, 1686.7195, 2122.5831, 1632.8197, 2215.0197, 1735.6311, 2294.3552, 1763.3969, 2819.6281, 1757.1180, 2583.8098, 1697.6740, 2129.5841, 1610.9224, 1629.8082, 1610.8214, 1635.0617
549.3200, 1739.9017, 2479.3655, 1687.3312, 2157.3597, 1634.3639, 2218.3279, 1731.3460, 2422.2043, 1759.7765, 2876.6898, 1753.0918, 2623.9836, 1694.5162, 2163.0678, 1610.6970, 1628.1698, 1609.7825, 1634.9773
550.3200, 1739.7662, 2523.4768, 1689.7000, 2177.0338, 1632.8754, 2223.2525, 1732.4314, 2495.9040, 1760.9403, 2926.1541, 1750.6328, 2659.1902, 1693.4513, 2188.7478, 1610.1790, 1628.3849, 1611.5188, 1633.8403
551.3200, 1740.7848, 2553.6484, 1687.7883, 2187.2156, 1632.4164, 2228.3180, 1728.5823, 2545.4558, 1757.6513, 2976.5472, 1747.4590, 2696.9377, 1694.4779, 2211.9027, 1611.7990, 1630.0959, 1611.3409, 1635.4714
552.3200, 1741.6113, 2571.0195, 1688.8779, 2186.1104, 1633.7541, 2227.3902, 1729.5655, 2566.5412, 1757.0617, 3000.9017, 1748.0525, 2712.8852, 1694.3835, 2224.9263, 1611.0220, 1628.2059, 1611.6695, 1634.5201
553.3200, 1741.7199, 2584.3256, 1690.4234, 2194.5792, 1632.1475, 2221.8098, 1729.2881, 2582.1524, 1758.6166, 3027.2081, 1746.1967, 2746.3934, 1695.7065, 2244.0590, 1610.3635, 1628.5693, 1611.7643, 1636.3299
554.3200, 1740.2106, 2596.6364, 1688.4013, 2193.0143, 1631.9902, 2230.9115, 1729.1936, 2597.5046, 1756.6320, 3055.7013, 1746.4984, 2769.8721, 1694.2448, 2260.6696, 1610.7251, 1628.3250, 1612.2968, 1635.6604
555.3200, 1739.8831, 2603.9527, 1689.0948, 2193.6909, 1629.8590, 2229.5180, 1729.8323, 2603.2866, 1758.2640, 3082.2486, 1745.6131, 2796.6295, 1694.7153, 2274.0678, 1611.1778, 1628.9670, 1611.3435, 1634.8377
556.3200, 1738.7301, 2613.2894, 1687.1429, 2195.0091, 1632.8164, 2223.0918, 1729.1555, 2606.1052, 1756.1599, 3111.3276, 1744.8590, 2826.6230, 1694.2330, 2289.5442, 1609.5211, 1628.5748, 1609.7429, 1636.8851
557.3200, 1739.5900, 2624.1410, 1687.8481, 2196.3429, 1632.2590, 2231.8098, 1730.7149, 2608.9695, 1754.4836, 3139.4971, 1743.6852, 2852.8033, 1695.4012, 2305.1490, 1611.6536, 1628.6512, 1611.9045, 1635.6669
558.3200, 1738.6475, 2637.1410, 1688.6818, 2198.5714, 1633.1803, 2223.2754, 1731.3171, 2607.9558, 1755.0983, 3180.6898, 1741.9639, 2877.7574, 1692.6490, 2320.9528, 1611.3714, 1628.6249, 1610.7468, 1636.3916
559.3200, 1739.2792, 2648.6790, 1687.9870, 2198.4779, 1630.8426, 2226.8131, 1728.5854, 2606.5366, 1752.9171, 3204.1561, 1742.3410, 2906.2066, 1691.2655, 2344.1386, 1611.0617, 1628.2944, 1610.7500, 1634.4071
560.3200, 1739.1447, 2661.0195, 1688.8779, 2199.7351, 1630.6164, 2227.8754, 1729.4848, 2605.4863, 1752.3141, 3248.5067, 1739.4754, 2936.2623, 1691.6681, 2365.9735, 1610.6200, 1628.0189, 1611.3786, 1635.1955
561.3200, 1738.9276, 2676.6308, 1688.5455, 2199.2312, 1630.9508, 2228.2262, 1728.9253, 2609.5412, 1752.3988, 3277.7071, 1739.9902, 2966.8918, 1689.3127, 2387.9130, 1610.6903, 1628.4887, 1610.6864, 1635.6675
562.3200, 1738.6308, 2690.6048, 1688.2312, 2201.9818, 1632.3902, 2229.6787, 1729.2470, 2602.0427, 1752.4277, 3312.9615, 1743.8295, 3000.6656, 1692.6077, 2413.9749, 1610.9139, 1629.2046, 1611.2890, 1634.8701
563.3200, 1738.6113, 2702.9638, 1687.2039, 2203.8221, 1634.7902, 2229.8295, 1729.6509, 2606.4863, 1751.3468, 3349.3449, 1743.3082, 3027.2098, 1692.2124, 2432.6888, 1610.8412, 1628.7343, 1611.3688, 1635.5675
564.3200, 1739.3312, 2717.3024, 1687.7481, 2202.7156, 1632.2164, 2229.7705, 1730.3338, 2602.6784, 1750.1850, 3376.0578, 1740.2918, 3047.0098, 1690.0398, 2457.2788, 1610.2615, 1629.5974, 1611.4390, 1636.0610
565.3200, 1737.7430, 2730.2059, 1687.8169, 2204.7247, 1633.4951, 2226.6230, 1731.1875, 2604.8948, 1748.6667, 3407.4759, 1740.1574, 3075.5344, 1689.0841, 2470.3643, 1612.5644, 1630.3415, 1611.0344, 1636.0896
566.3200, 1737.5501, 2746.5334, 1688.7779, 2204.2714, 1631.5082, 2236.6525, 1730.2927, 2604.0823, 1748.4971, 3437.0636, 1739.1705, 3106.6197, 1690.4956, 2498.7625, 1610.6891, 1629.5626, 1610.8948, 1635.3903
567.3200, 1738.4935, 2759.5649, 1687.2195, 2207.0078, 1631.2951, 2235.0328, 1728.7759, 2598.5168, 1747.5395, 3472.5973, 1738.8590, 3137.2525, 1687.5811, 2525.8186, 1610.1894, 1628.7544, 1610.9851, 1634.9649
568.3200, 1736.7755, 2780.8794, 1686.7000, 2206.5701, 1634.4393, 2234.8197, 1728.9497, 2596.1326, 1745.9461, 3497.7129, 1737.4164, 3161.5148, 1687.2065, 2551.9130, 1610.4435, 1628.1912, 1611.0786, 1634.8123
569.3200, 1736.7032, 2793.7310, 1688.4143, 2208.1182, 1634.5311, 2233.8361, 1727.8095, 2596.8750, 1745.7958, 3527.4451, 1735.8951, 3181.6393, 1687.6563, 2574.1460, 1610.8613, 1630.3115, 1611.9896, 1634.9981
570.3200, 1737.1067, 2810.4109, 1687.5078, 2206.2675, 1632.8951, 2231.4328, 1729.6174, 2594.1585, 1747.3487, 3554.4393, 1735.8721, 3205.8066, 1687.7507, 2596.7286, 1610.9957, 1627.8296, 1611.9344, 1636.5331
571.3200, 1735.7115, 2825.5631, 1687.3091, 2209.3909, 1633.2262, 2234.8754, 1727.0213, 2591.8506, 1748.0597, 3574.5992, 1735.0951, 3232.5049, 1684.9277, 2610.7522, 1610.9426, 1628.9805, 1611.6935, 1636.3071
572.3200, 1736.4481, 2841.8646, 1689.2429, 2209.2883, 1631.3967, 2235.0754, 1729.8079, 2591.6159, 1745.9114, 3600.8092, 1738.2656, 3252.4590, 1684.7625, 2629.1475, 1610.5785, 1629.4423, 1611.1214, 1636.1227
573.3200, 1735.5028, 2857.7143, 1688.1506, 2211.4143, 1633.2754, 2231.4066, 1728.8552, 2589.5274, 1746.0289, 3628.6031, 1737.6984, 3269.9574, 1686.9956, 2646.2212, 1611.3360, 1629.6897, 1611.5812, 1635.8045
574.3200, 1736.5056, 2870.5473, 1686.5922, 2210.1857, 1632.0590, 2237.7770, 1727.7378, 2590.6540, 1745.4644, 3640.3854, 1735.2689, 3282.5803, 1684.4587, 2657.0634, 1611.2279, 1630.4771, 1612.4649, 1635.1682
575.3200, 1734.8516, 2888.4518, 1686.9273, 2211.9909, 1632.3082, 2236.6689, 1727.7119, 2589.5625, 1745.6012, 3676.4239, 1737.0984, 3302.1803, 1684.6696, 2673.6372, 1611.4331, 1629.0635, 1611.4461, 1636.9130
576.3200, 1734.3414, 2903.5779, 1687.0974, 2213.0078, 1632.0951, 2234.6885, 1728.6357, 2588.4207, 1745.0000, 3691.3661, 1734.9672, 3326.6131, 1684.1460, 2684.4292, 1612.0819, 1629.4728, 1610.5474, 1635.8734
577.3200, 1734.0186, 2918.4453, 1688.2065, 2213.6312, 1632.8426, 2233.9344, 1727.6707, 2582.3765, 1743.7495, 3707.0328, 1731.8393, 3343.4361, 1685.1062, 2699.4454, 1610.9108, 1629.0996, 1612.0409, 1634.3221
578.3200, 1733.3432, 2929.7004, 1687.7442, 2215.8468, 1634.6459, 2237.4164, 1729.0122, 2583.6966, 1743.6243, 3733.3256, 1735.3639, 3353.0393, 1684.8038, 2687.2198, 1612.1222, 1628.9016, 1612.2838, 1636.3292
579.3200, 1732.8173, 2952.0955, 1687.9792, 2216.5506, 1632.9246, 2236.3574, 1729.6418, 2585.6829, 1744.2466, 3749.7784, 1734.8656, 3377.2787, 1683.8761, 2698.6239, 1609.8858, 1629.6097, 1611.1344, 1636.7279
580.3200, 1732.5111, 2967.6475, 1687.8597, 2219.5766, 1632.1672, 2234.5705, 1728.0534, 2579.9893, 1741.7765, 3770.3661, 1732.0918, 3391.4787, 1683.7109, 2710.7965, 1610.0751, 1628.8821, 1611.5006, 1635.4805
581.3200, 1730.7959, 2981.6391, 1686.4961, 2220.8844, 1633.5016, 2239.9934, 1730.9207, 2578.5610, 1741.9075, 3785.9961, 1734.1902, 3408.5475, 1683.7345, 2723.7153, 1611.1600, 1629.2034, 1610.9058, 1636.1688
582.3200, 1732.1178, 2996.9249, 1685.9987, 2221.7351, 1633.8164, 2237.0262, 1727.1296, 2575.9101, 1739.2312, 3801.0520, 1732.6525, 3409.8885, 1682.7743, 2710.7979, 1610.3500, 1628.2694, 1610.5331, 1636.2312
583.3200, 1730.2328, 3018.5501, 1688.3636, 2221.1065, 1633.7934, 2238.9508, 1727.1555, 2578.9787, 1741.4644, 3830.9345, 1733.6230, 3426.1803, 1683.6032, 2725.9956, 1611.5272, 1629.0867, 1611.8084, 1636.6831
