"File: DDELog(Excel:M12	1	1)::C:\Users\user\Desktop\clemens\20_07_22_DRG_AOP\M12_DRG_20_7\M12.LOG"
"Date: Wed Jul 20 2022 10:44:27.576"
0.0000, "Wavelength Names:	340	385	GFP	Wavelength 4	555"
0.0000, "Clock reset to 0.0"
"Time (sec)"
3.4880
0.0000, "Clock reset to 0.0"
"Region 1: [Location: (291, 74), Size: (60, 51), Area: 2362]"
"Region 2: [Location: (198, 178), Size: (24, 21), Area: 396]"
"Region 3: [Location: (155, 213), Size: (33, 31), Area: 791]"
"Region 4: [Location: (87, 214), Size: (65, 56), Area: 2828]"
"Region 5: [Location: (82, 266), Size: (63, 56), Area: 2730]"
"Region 6: [Location: (262, 369), Size: (77, 80), Area: 4760]"
"Region 7: [Location: (340, 425), Size: (30, 40), Area: 940]"
"Region 8: [Location: (93, 477), Size: (53, 34), Area: 1378]"
"Region 9: [Location: (85, 79), Size: (38, 34), Area: 992]"
"Region 10: [Location: (46, 136), Size: (58, 52), Area: 2328]"
"Time (sec)", "R1 W1 Avg", "R1 W2 Avg", "R2 W1 Avg", "R2 W2 Avg", "R3 W1 Avg", "R3 W2 Avg", "R4 W1 Avg", "R4 W2 Avg", "R5 W1 Avg", "R5 W2 Avg", "R6 W1 Avg", "R6 W2 Avg", "R7 W1 Avg", "R7 W2 Avg", "R8 W1 Avg", "R8 W2 Avg", "R9 W1 Avg", "R9 W2 Avg", "R10 W1 Avg", "R10 W2 Avg"
158.6010, 1729.9030, 6095.8649, 1633.4066, 2997.0530, 1659.8508, 3615.4589, 1775.2620, 6065.3953, 1774.1077, 3057.5634, 1728.8834, 6344.3962, 1672.8287, 4042.3213, 1697.3193, 4482.5254, 1591.2208, 1619.6371, 1592.0404, 1631.0279
159.6010, 1728.8535, 6095.0296, 1633.0758, 2996.0051, 1658.8230, 3610.4779, 1774.9070, 6056.9035, 1775.7575, 2988.9722, 1730.1460, 6344.4210, 1671.9904, 4047.7777, 1696.6393, 4478.6219, 1591.1542, 1619.0615, 1591.0954, 1630.1413
160.6010, 1729.0707, 6090.7015, 1632.8359, 2992.8157, 1660.1947, 3608.2554, 1775.1708, 6057.1174, 1775.1582, 3030.5007, 1728.4863, 6337.9777, 1672.9734, 4039.1404, 1695.3737, 4474.3701, 1591.2500, 1618.8407, 1589.9785, 1630.2272
161.6010, 1729.2329, 6088.3561, 1632.5202, 2993.7626, 1659.8192, 3609.6979, 1775.9501, 6056.8027, 1774.2766, 3037.3784, 1729.0958, 6341.5761, 1673.5468, 4041.4213, 1694.9006, 4470.6277, 1591.5181, 1618.7873, 1591.6336, 1630.7135
162.6010, 1731.1139, 6089.1643, 1632.2626, 2992.0909, 1659.2061, 3608.1113, 1775.3918, 6057.3002, 1775.1256, 3038.6289, 1729.2994, 6336.0643, 1673.2287, 4034.5947, 1696.8462, 4466.7388, 1592.2490, 1619.5716, 1591.7332, 1631.0202
163.6010, 1730.7362, 6091.4124, 1631.9949, 2996.5884, 1661.4513, 3607.0822, 1775.6874, 6051.1025, 1775.0938, 3011.2641, 1728.8519, 6331.5218, 1671.0160, 4038.0564, 1695.2199, 4469.2714, 1592.6694, 1619.3216, 1591.3922, 1631.4983
164.6010, 1728.9318, 6085.4500, 1631.5480, 2994.5404, 1660.7623, 3603.6081, 1774.6764, 6045.5573, 1775.5916, 2991.5092, 1729.1708, 6332.4803, 1673.5723, 4029.5383, 1695.6103, 4462.4289, 1591.3397, 1620.9012, 1591.0928, 1630.3303
165.6010, 1729.7108, 6087.5707, 1629.2273, 2995.5480, 1658.8824, 3604.8508, 1773.0598, 6049.7440, 1774.7220, 3069.1110, 1728.5998, 6330.2420, 1672.6553, 4024.8415, 1695.3882, 4469.7801, 1590.8821, 1618.8629, 1590.1894, 1629.7474
166.6010, 1729.0627, 6082.8548, 1632.4141, 2992.5000, 1659.1176, 3606.8142, 1772.4261, 6049.3791, 1773.2542, 3108.3542, 1729.0477, 6331.4200, 1671.3904, 4021.9149, 1694.3041, 4462.7649, 1591.0988, 1619.1482, 1590.8355, 1629.7749
167.6010, 1730.6334, 6081.9594, 1633.0657, 2991.6061, 1660.3135, 3610.2326, 1774.2981, 6049.6075, 1771.7663, 3091.9099, 1728.2645, 6330.9202, 1671.9372, 4023.6447, 1695.2395, 4461.3324, 1591.7933, 1619.2117, 1591.7285, 1630.0958
168.6010, 1728.8645, 6082.2202, 1631.5379, 2996.7146, 1659.5145, 3612.9064, 1774.8327, 6042.3543, 1774.3755, 3026.3923, 1728.3006, 6329.2197, 1672.7287, 4023.5787, 1694.8128, 4460.1248, 1591.1794, 1618.6764, 1590.1310, 1629.6538
169.6010, 1727.4238, 6078.7358, 1633.2374, 2992.7247, 1658.5221, 3607.5588, 1774.1397, 6040.7263, 1772.4549, 3090.0648, 1728.3286, 6327.7536, 1671.0894, 4018.4947, 1694.8853, 4454.3578, 1590.2984, 1619.4042, 1590.7019, 1630.2015
170.6010, 1729.3709, 6075.9666, 1632.9369, 2990.5177, 1660.2920, 3610.2882, 1775.1050, 6043.2588, 1774.9253, 3054.5004, 1728.5956, 6323.2553, 1671.3096, 4033.2021, 1694.8193, 4447.6698, 1589.8246, 1619.1472, 1590.2668, 1631.1091
171.6010, 1729.5902, 6073.1058, 1632.3561, 2988.6818, 1659.4109, 3604.4640, 1773.7394, 6037.6994, 1774.0282, 3016.8707, 1728.1126, 6323.3168, 1672.4755, 4042.7979, 1695.2968, 4444.7845, 1590.9234, 1618.1371, 1590.7182, 1630.7659
172.6010, 1728.6130, 6069.4356, 1632.5732, 2988.9268, 1658.5689, 3600.6726, 1774.0421, 6038.9487, 1774.5674, 2959.6952, 1728.6817, 6320.4479, 1672.3521, 4042.4074, 1695.4231, 4438.7721, 1590.9728, 1619.1492, 1590.2169, 1630.2887
173.6010, 1729.8133, 6070.0673, 1633.1970, 2985.3333, 1660.1441, 3604.9267, 1774.4975, 6035.1750, 1777.3190, 2881.1799, 1728.0693, 6315.4553, 1670.8947, 4047.8819, 1698.2496, 4434.4753, 1591.1875, 1618.8075, 1591.3746, 1631.0120
174.6010, 1727.5267, 6065.2384, 1631.3056, 2988.3434, 1655.3717, 3597.8546, 1771.9201, 6036.2044, 1775.9971, 2917.6993, 1728.6426, 6315.8313, 1671.5170, 4051.0830, 1696.0668, 4430.3193, 1589.6300, 1618.0060, 1590.1104, 1629.0309
175.6010, 1727.7333, 6063.2515, 1632.1515, 2988.7626, 1657.3148, 3599.5550, 1771.9632, 6032.5944, 1775.7751, 2923.7579, 1727.3307, 6311.3557, 1669.6915, 4054.2319, 1694.2772, 4432.0747, 1590.9425, 1618.2288, 1591.2612, 1629.6869
176.6010, 1728.2049, 6068.1867, 1632.0354, 2990.0354, 1658.3527, 3597.6650, 1772.3886, 6027.3320, 1775.0183, 2929.6348, 1728.0311, 6311.8529, 1671.1681, 4051.3330, 1695.4688, 4423.4920, 1590.2208, 1619.2198, 1591.1061, 1630.2350
177.6010, 1728.0334, 6060.2887, 1630.9874, 2979.2828, 1659.1669, 3594.6207, 1773.6347, 6030.8175, 1777.6549, 2893.1121, 1727.9973, 6310.5401, 1671.4330, 4049.9936, 1695.5646, 4428.9891, 1589.4284, 1618.8175, 1590.4579, 1629.7397
178.6010, 1729.9581, 6066.3459, 1632.7551, 2982.2449, 1659.1997, 3595.6511, 1773.2804, 6022.2125, 1778.4253, 2827.5143, 1727.0834, 6311.4040, 1671.2479, 4050.3766, 1695.5160, 4425.0225, 1591.9597, 1619.3014, 1591.3411, 1629.9253
179.6010, 1729.4428, 6059.9564, 1632.1389, 2987.8586, 1659.1555, 3591.4867, 1773.4834, 6022.3451, 1777.9190, 2795.7564, 1728.1105, 6306.8624, 1671.7819, 4049.4830, 1694.9942, 4428.5755, 1589.6794, 1618.2692, 1590.0039, 1629.9583
180.6010, 1728.8057, 6058.7837, 1631.2247, 2983.2298, 1658.8357, 3588.6523, 1774.1372, 6022.4006, 1778.4593, 2773.9700, 1728.4706, 6301.3884, 1671.5574, 4051.3309, 1695.2286, 4422.9013, 1589.8871, 1617.5645, 1590.3789, 1629.4059
181.6010, 1730.2295, 6060.3666, 1633.6616, 2986.2449, 1659.6144, 3586.7990, 1773.5248, 6020.0941, 1780.5560, 2768.4604, 1726.8300, 6300.6985, 1671.3543, 4051.3096, 1696.1872, 4421.1713, 1591.7097, 1617.9597, 1591.4287, 1630.7951
182.6010, 1728.9958, 6060.8603, 1632.5960, 2979.8409, 1659.7914, 3581.8875, 1773.6482, 6001.2348, 1780.6934, 2695.2498, 1728.1540, 6286.1935, 1672.1681, 4042.6085, 1694.8237, 4414.7090, 1591.7742, 1619.1452, 1589.8613, 1631.4373
183.6010, 1727.6804, 6061.3167, 1630.0152, 2981.6086, 1658.8774, 3569.1580, 1775.4625, 5993.0647, 1786.3436, 2412.1176, 1728.2002, 6278.2086, 1672.6011, 3916.1266, 1694.3012, 4409.1089, 1589.8821, 1618.9183, 1590.4038, 1631.5859
184.6010, 1729.2697, 6062.8290, 1632.7904, 2979.2828, 1661.5411, 3554.8774, 1773.6761, 5974.0601, 1787.8842, 2330.8201, 1728.1473, 6265.2924, 1674.6053, 3936.0734, 1694.4448, 4391.8984, 1591.4819, 1619.4244, 1591.4098, 1631.2294
185.6010, 1728.4263, 6064.3078, 1633.4217, 2975.6288, 1659.4374, 3542.4867, 1771.2960, 5969.3741, 1787.1963, 2337.0443, 1727.7571, 6256.7523, 1674.0691, 3954.8011, 1694.4906, 4381.4833, 1591.9425, 1619.5141, 1591.3295, 1631.7036
186.6010, 1728.5432, 6058.8506, 1630.9823, 2980.5758, 1660.0683, 3522.9216, 1774.0149, 5956.6160, 1787.1597, 2351.0183, 1727.0870, 6242.3542, 1672.6862, 3955.6021, 1692.0624, 4361.4311, 1590.4899, 1619.7188, 1590.5915, 1631.9283
187.6010, 1727.8370, 6058.8586, 1632.6414, 2974.7020, 1660.7509, 3503.4791, 1774.0979, 5953.5021, 1786.7513, 2362.8766, 1727.9660, 6239.3933, 1673.9330, 3964.1660, 1693.5123, 4352.5363, 1590.9002, 1619.1371, 1590.4708, 1631.0137
188.6010, 1730.4826, 6055.0872, 1631.8561, 2975.0328, 1658.8938, 3495.5664, 1773.5700, 5946.8253, 1785.5044, 2372.8656, 1728.6702, 6229.9700, 1673.0266, 3965.8883, 1694.9659, 4340.8672, 1591.6502, 1619.1956, 1590.3131, 1630.3582
189.6010, 1727.6029, 6050.8645, 1630.7020, 2977.1869, 1661.0822, 3480.6005, 1773.8692, 5939.1885, 1786.5300, 2382.4733, 1729.4082, 6223.2979, 1672.5883, 3967.9670, 1695.8055, 4328.6038, 1589.9889, 1618.7067, 1590.1362, 1630.1284
190.6010, 1728.4378, 6050.7443, 1632.3535, 2975.6616, 1661.5929, 3467.6979, 1774.1559, 5937.6446, 1785.6864, 2388.6443, 1728.7063, 6221.3796, 1673.8894, 3860.9011, 1695.9165, 4326.7395, 1590.6895, 1619.8982, 1591.1117, 1630.6985
191.6010, 1729.0246, 6048.0051, 1632.4495, 2975.9949, 1661.7269, 3450.4804, 1773.2320, 5934.3052, 1785.1044, 2396.8502, 1728.8811, 6218.8336, 1674.1202, 3890.9574, 1694.7090, 4324.5965, 1590.4909, 1618.8286, 1591.0215, 1630.5082
192.6010, 1727.6765, 6045.5114, 1634.2601, 2971.1288, 1662.9204, 3434.9760, 1773.7037, 5929.9905, 1785.9894, 2403.4066, 1727.3042, 6213.4962, 1670.9415, 3908.0521, 1694.0457, 4323.3810, 1591.7913, 1621.0847, 1590.7595, 1629.6044
193.6010, 1727.5123, 6042.8078, 1631.8813, 2966.1389, 1661.4576, 3428.5348, 1773.4378, 5927.2401, 1785.8121, 2408.8505, 1727.5664, 6207.3931, 1672.5894, 3926.2415, 1695.3926, 4322.3556, 1590.7591, 1619.8165, 1590.7023, 1630.4527
194.6010, 1728.7011, 6040.4835, 1632.4571, 2966.2020, 1659.8230, 3420.1568, 1773.3589, 5926.8405, 1786.9813, 2413.2147, 1728.6181, 6206.5765, 1672.2628, 3935.5915, 1694.9115, 4324.7591, 1589.9163, 1619.3407, 1590.9652, 1629.9347
195.6010, 1729.0762, 6035.3247, 1631.8131, 2968.3662, 1663.3401, 3415.9747, 1773.6892, 5925.2857, 1786.7227, 2421.3971, 1728.1464, 6200.7212, 1671.5447, 3942.9915, 1695.5922, 4313.2446, 1591.5867, 1619.9919, 1590.6430, 1629.1074
196.6010, 1728.8459, 6027.9369, 1631.5051, 2965.3990, 1662.9494, 3412.0367, 1774.1524, 5921.7825, 1786.3234, 2424.2842, 1727.4773, 6196.1878, 1672.1479, 3957.0511, 1694.1633, 4310.3549, 1591.8700, 1619.6230, 1590.6735, 1631.0434
197.6010, 1728.0576, 6030.6787, 1632.0480, 2965.8460, 1660.9975, 3401.7712, 1773.0682, 5915.9388, 1785.6923, 2432.7234, 1728.5359, 6190.9450, 1671.2777, 3960.3085, 1693.6894, 4309.6763, 1590.8175, 1620.1179, 1590.9601, 1629.3986
198.6010, 1729.6952, 6022.9530, 1631.6111, 2968.2904, 1662.2554, 3393.1618, 1774.8738, 5915.0265, 1784.8883, 2435.5359, 1727.6080, 6190.5015, 1670.3202, 3965.9191, 1693.5152, 4309.4536, 1591.5030, 1620.2490, 1591.6516, 1630.7904
199.6010, 1728.6770, 6024.8099, 1631.5000, 2971.6338, 1662.7231, 3379.2187, 1773.5580, 5913.0248, 1785.1179, 2440.4381, 1727.5317, 6187.2292, 1670.7404, 3960.9309, 1694.1306, 4304.2308, 1590.3921, 1619.3044, 1589.8849, 1631.2852
200.6010, 1728.0720, 6020.8776, 1633.3510, 2964.1212, 1660.5967, 3373.5651, 1773.2684, 5907.9512, 1785.4165, 2443.6000, 1728.3477, 6186.7191, 1671.4691, 3965.0500, 1693.2533, 4305.5965, 1590.7117, 1620.1764, 1590.7423, 1629.7702
201.6010, 1728.9509, 6016.6329, 1633.4116, 2963.1995, 1661.0683, 3362.0038, 1773.0615, 5910.1075, 1783.8381, 2450.2663, 1727.9674, 6183.1363, 1670.4649, 3959.1915, 1695.2794, 4301.3832, 1591.8488, 1620.2167, 1590.2105, 1630.2294
202.6010, 1728.1359, 6013.6329, 1632.2803, 2970.0455, 1661.4235, 3360.4020, 1773.4250, 5906.4226, 1785.0363, 2455.5242, 1727.5206, 6183.2300, 1670.5851, 3964.1479, 1694.0399, 4298.8041, 1590.5706, 1619.4647, 1590.9046, 1630.9008
203.6010, 1729.5453, 6015.3002, 1631.8384, 2968.5253, 1661.9684, 3351.3805, 1773.6245, 5902.0679, 1785.7410, 2459.6293, 1727.6567, 6182.8777, 1672.3691, 3959.7500, 1694.7765, 4298.0428, 1592.4274, 1620.3337, 1590.3123, 1630.9025
204.6010, 1729.0546, 6010.5097, 1632.2273, 2967.9116, 1663.4791, 3351.7092, 1772.9127, 5903.3950, 1786.6139, 2462.2154, 1727.8824, 6181.8870, 1671.6436, 3957.1181, 1695.2569, 4298.5878, 1590.2238, 1620.0071, 1590.9987, 1630.3991
205.6010, 1727.9987, 6008.2426, 1633.5833, 2971.1136, 1660.5803, 3350.6865, 1772.9760, 5901.1022, 1784.7363, 2466.3916, 1727.8994, 6176.8195, 1671.1606, 3954.4043, 1694.9289, 4296.0784, 1591.7288, 1618.5222, 1590.1993, 1628.7216
206.6010, 1728.5394, 6009.7312, 1631.7500, 2967.0101, 1662.3249, 3351.8571, 1773.2970, 5900.3186, 1785.8755, 2472.1634, 1728.9282, 6175.3342, 1672.9394, 3958.5649, 1694.7250, 4293.7453, 1590.7440, 1619.5101, 1590.0949, 1630.3655
207.6010, 1727.5728, 6005.4742, 1630.9520, 2961.8232, 1661.1542, 3358.7509, 1773.8646, 5897.1574, 1785.7403, 2475.9026, 1727.9126, 6175.1376, 1670.2351, 3956.1617, 1694.0537, 4286.0806, 1590.4183, 1619.6512, 1591.1220, 1630.6723
208.6010, 1729.0144, 6010.8383, 1632.0101, 2963.9470, 1660.6485, 3353.9671, 1773.7716, 5895.6680, 1784.9092, 2478.6322, 1727.4567, 6171.5042, 1672.4926, 3952.3436, 1692.9652, 4284.4274, 1591.4839, 1618.5091, 1590.6585, 1629.7139
209.6010, 1727.4225, 6008.0423, 1631.6162, 2963.8030, 1661.0759, 3351.8559, 1772.5276, 5896.2433, 1783.6462, 2480.9861, 1727.0798, 6169.9145, 1671.7383, 3952.5553, 1695.0385, 4279.2141, 1590.1169, 1619.1381, 1591.6284, 1629.9351
210.6010, 1728.1105, 6002.3514, 1632.0682, 2967.2652, 1662.4197, 3349.1795, 1773.1531, 5894.5106, 1785.3223, 2486.5817, 1728.1782, 6169.0239, 1670.2660, 3948.6596, 1693.9884, 4275.2743, 1590.6946, 1618.4718, 1590.7191, 1631.2427
211.6010, 1728.7544, 6000.6224, 1630.6414, 2962.6061, 1660.1049, 3346.7181, 1772.2595, 5891.4038, 1785.9454, 2491.1238, 1727.9321, 6167.3670, 1671.8457, 3951.7149, 1694.7177, 4273.8687, 1590.8044, 1618.9002, 1590.8986, 1630.4313
212.6010, 1727.1850, 5993.7815, 1633.1995, 2962.9318, 1660.3654, 3345.0683, 1773.4887, 5889.6524, 1783.5736, 2488.4744, 1727.2103, 6163.2836, 1670.5862, 3949.6670, 1692.8440, 4269.1190, 1591.6048, 1618.9093, 1590.1615, 1630.1615
213.6010, 1729.1846, 5994.6156, 1633.9091, 2962.6919, 1662.1542, 3347.8470, 1773.4162, 5889.4134, 1784.9769, 2494.4905, 1727.5307, 6162.9912, 1670.4053, 3947.3245, 1694.1647, 4269.3599, 1590.9980, 1617.8972, 1590.4463, 1629.8956
214.6010, 1728.0906, 5996.3133, 1633.4949, 2961.1389, 1662.4880, 3348.6953, 1774.0930, 5888.5640, 1785.8696, 2493.9553, 1728.9309, 6162.6464, 1672.4351, 3937.1234, 1695.2417, 4262.0356, 1590.0887, 1618.1502, 1590.9102, 1630.6241
215.6010, 1728.7388, 5992.9733, 1633.4545, 2959.1162, 1661.9418, 3341.6776, 1773.6871, 5887.3660, 1784.3623, 2492.4044, 1728.1782, 6160.4992, 1671.4872, 3946.1351, 1694.8541, 4256.7939, 1590.3438, 1619.9960, 1590.9210, 1630.2375
216.6010, 1727.7142, 5995.7710, 1632.4470, 2955.8864, 1662.6890, 3344.6018, 1772.5332, 5881.7984, 1783.9165, 2497.2520, 1727.5483, 6159.0866, 1670.6894, 3943.3532, 1694.5283, 4255.6836, 1591.7258, 1619.9940, 1590.8857, 1630.6375
217.6010, 1728.6478, 5993.1880, 1631.7854, 2963.6616, 1663.5752, 3343.1757, 1772.0085, 5886.2429, 1786.6894, 2499.2641, 1727.5853, 6155.3601, 1671.0266, 3943.2117, 1695.2888, 4250.8505, 1591.8810, 1618.0504, 1591.6379, 1630.8832
218.6010, 1727.7180, 5992.3091, 1632.9091, 2968.6338, 1662.9507, 3339.9343, 1772.4586, 5883.9074, 1785.8821, 2500.6084, 1726.9546, 6155.3819, 1671.1936, 3941.6511, 1694.4761, 4250.7591, 1591.3216, 1619.9960, 1591.2539, 1630.8522
219.6010, 1728.4166, 5990.5754, 1632.7222, 2963.9596, 1661.8761, 3329.7636, 1772.6489, 5879.2694, 1785.7418, 2503.2766, 1727.7296, 6153.1384, 1671.5883, 3938.5904, 1695.0094, 4243.4492, 1591.0252, 1619.5091, 1590.9828, 1630.0039
220.6010, 1727.9890, 5988.0885, 1630.4192, 2960.5960, 1659.9001, 3326.4223, 1771.2366, 5875.2992, 1783.7879, 2505.4271, 1726.9382, 6154.1120, 1668.7245, 3937.1287, 1694.3643, 4246.3208, 1590.8367, 1619.0212, 1590.9579, 1629.7049
221.6010, 1727.2320, 5984.5466, 1631.5859, 2964.4823, 1661.5904, 3324.0923, 1771.4208, 5872.8094, 1784.7414, 2506.1989, 1726.9124, 6150.2601, 1670.6457, 3936.5043, 1696.4020, 4241.3469, 1591.6028, 1618.7752, 1590.0314, 1629.6387
222.6010, 1729.6782, 5985.4200, 1631.8258, 2957.1793, 1661.1884, 3324.5461, 1772.3678, 5872.6160, 1784.8553, 2505.2777, 1726.9987, 6150.6164, 1670.6702, 3939.7968, 1695.3316, 4245.5878, 1591.0504, 1618.8145, 1591.0829, 1630.8359
223.6010, 1728.4246, 5985.1571, 1632.8763, 2956.9697, 1662.5550, 3330.6245, 1772.4661, 5872.2638, 1785.2440, 2507.5989, 1726.5166, 6144.1941, 1670.4819, 3942.3957, 1693.9151, 4242.9470, 1590.8891, 1620.6512, 1591.5760, 1630.0808
224.6010, 1728.0436, 5984.6503, 1631.6439, 2959.6338, 1660.0430, 3342.1353, 1770.9905, 5868.3610, 1784.0311, 2512.7520, 1726.1954, 6144.2796, 1670.5191, 3936.1947, 1692.6807, 4234.0907, 1591.7954, 1617.9123, 1590.1534, 1628.5769
225.6010, 1727.6596, 5981.9687, 1630.6742, 2958.4571, 1661.6966, 3348.3767, 1771.5976, 5869.7415, 1784.5451, 2511.1172, 1727.0712, 6141.4765, 1671.4319, 3942.2777, 1694.3940, 4234.2975, 1590.7399, 1618.5827, 1590.4553, 1629.2848
226.6010, 1727.6329, 5981.0334, 1631.3434, 2959.0833, 1661.6106, 3355.9532, 1773.0849, 5866.3246, 1785.3381, 2506.9850, 1726.5899, 6139.5710, 1671.1819, 3937.1702, 1693.9826, 4241.1974, 1590.5423, 1618.3337, 1589.8836, 1629.7899
227.6010, 1728.2312, 5980.1215, 1633.8258, 2957.7677, 1660.9355, 3363.5082, 1773.0187, 5863.9533, 1784.9894, 2508.8996, 1727.3807, 6139.7998, 1672.6298, 3931.9181, 1694.7968, 4238.4942, 1591.7419, 1620.0565, 1591.8041, 1630.2337
228.6010, 1727.6981, 5980.9801, 1631.9899, 2963.2525, 1660.0746, 3367.5360, 1772.8833, 5862.3773, 1784.6176, 2509.3018, 1726.8611, 6135.7181, 1670.6915, 3927.4064, 1692.9695, 4244.6313, 1591.0736, 1617.7046, 1591.5030, 1630.0507
229.6010, 1726.6325, 5983.9331, 1631.3384, 2960.4242, 1660.7813, 3373.1087, 1771.4364, 5861.8943, 1785.3396, 2511.5282, 1726.7023, 6137.1387, 1672.2574, 3926.3830, 1693.6865, 4245.7242, 1590.1875, 1619.3921, 1590.4716, 1629.6903
230.6010, 1727.6329, 5980.8091, 1631.5328, 2956.5152, 1660.0164, 3379.7472, 1771.7702, 5861.4144, 1783.8297, 2511.8344, 1726.2651, 6136.6185, 1670.9606, 3923.2734, 1694.7308, 4241.9804, 1590.9960, 1619.3054, 1590.5026, 1630.2092
231.6010, 1728.8069, 5983.0064, 1629.6010, 2963.2955, 1660.2958, 3379.8230, 1770.3720, 5856.1404, 1784.5652, 2510.8095, 1726.1553, 6136.3116, 1669.6468, 3919.8383, 1693.0566, 4244.1364, 1590.3508, 1618.9163, 1591.2543, 1630.3647
232.6010, 1727.0694, 5985.7172, 1634.6490, 2958.2045, 1660.7042, 3386.0278, 1772.5403, 5860.9491, 1786.0198, 2515.2154, 1726.6790, 6134.7128, 1671.1617, 3911.9277, 1693.5094, 4237.0602, 1589.8206, 1619.1875, 1591.1224, 1631.5863
233.6010, 1728.7341, 5985.3150, 1631.1692, 2958.7449, 1660.1315, 3385.8293, 1770.3412, 5858.1354, 1784.0751, 2511.7029, 1726.6662, 6131.9447, 1670.2074, 3908.7734, 1693.1495, 4241.5247, 1592.6169, 1619.2671, 1590.4609, 1630.3759
234.6010, 1727.5411, 5982.5110, 1634.5404, 2959.8207, 1662.4741, 3390.7332, 1772.5113, 5854.4165, 1785.2729, 2511.9546, 1726.9702, 6129.3147, 1670.3532, 3905.6766, 1693.0254, 4240.6168, 1590.3609, 1619.2833, 1591.4223, 1628.9149
235.6010, 1728.0898, 5984.9170, 1632.4621, 2959.2323, 1661.2137, 3386.1365, 1772.5721, 5852.4473, 1783.4425, 2509.9081, 1726.9204, 6130.1567, 1670.9457, 3899.9553, 1691.6589, 4244.0000, 1591.6845, 1620.4899, 1590.6727, 1629.7483
236.6010, 1725.7070, 5977.5533, 1631.1591, 2959.1364, 1660.2339, 3382.6056, 1771.4470, 5850.3380, 1785.0081, 2509.9095, 1725.9074, 6127.5084, 1668.8702, 3898.3543, 1692.6517, 4244.3041, 1589.3468, 1619.5040, 1589.8965, 1630.4287
237.6010, 1726.5182, 5984.5555, 1630.8636, 2953.6641, 1660.4437, 3387.2200, 1771.1213, 5847.1931, 1784.3026, 2509.1355, 1725.3641, 6128.6798, 1670.2606, 3896.9915, 1693.0849, 4243.7750, 1590.2833, 1618.7913, 1590.8866, 1629.9755
238.6010, 1727.3074, 5986.2925, 1630.3687, 2962.0631, 1659.0228, 3383.9836, 1770.7832, 5845.8437, 1784.7462, 2512.9875, 1727.7462, 6127.1122, 1671.3479, 3895.5287, 1693.1234, 4242.6212, 1589.7581, 1619.0514, 1590.2337, 1630.6512
239.6010, 1726.3836, 5987.3222, 1631.2399, 2958.4722, 1660.0733, 3391.0556, 1771.8900, 5845.8016, 1784.3853, 2509.7861, 1725.7628, 6121.7532, 1670.7926, 3896.0383, 1693.3549, 4236.6851, 1591.1885, 1619.3246, 1590.5219, 1629.9961
240.6010, 1726.4356, 5983.8450, 1631.3232, 2958.3258, 1658.9279, 3383.3755, 1770.7207, 5842.9066, 1785.1062, 2511.3311, 1725.6508, 6120.7826, 1670.9383, 3887.5904, 1692.4224, 4223.7467, 1589.0756, 1618.5030, 1589.3514, 1628.7625
241.6010, 1726.3963, 5986.3408, 1631.7475, 2957.0732, 1658.5917, 3383.7219, 1770.3048, 5842.2885, 1784.8883, 2515.0059, 1727.2933, 6117.4824, 1672.0617, 3887.7968, 1692.9398, 4221.5508, 1589.8175, 1618.7823, 1590.9334, 1629.9360
242.6010, 1727.1689, 5988.2070, 1630.7601, 2958.1995, 1660.5234, 3388.9532, 1771.5880, 5850.5152, 1784.1956, 2521.4344, 1725.6513, 6130.0311, 1669.3489, 3894.6766, 1691.3251, 4224.0972, 1591.1502, 1617.3942, 1591.5546, 1629.2135
243.6010, 1727.2405, 5987.4644, 1630.3687, 2959.1212, 1660.9216, 3397.8015, 1771.4367, 5862.2306, 1785.5201, 2551.6832, 1725.6309, 6140.8015, 1671.7702, 3903.8245, 1692.3672, 4236.0740, 1591.5857, 1615.8014, 1589.7152, 1629.2504
244.6010, 1727.5182, 5983.4064, 1631.7525, 2954.5707, 1661.0405, 3404.1947, 1771.5566, 5868.9367, 1784.4231, 2579.2853, 1724.7441, 6139.7334, 1670.4968, 3907.6606, 1693.3469, 4242.1074, 1591.7228, 1617.6734, 1589.6662, 1627.7637
245.6010, 1727.0390, 5979.1643, 1630.2172, 2960.6970, 1660.1492, 3416.2465, 1770.2694, 5876.3034, 1784.3231, 2595.6073, 1726.1576, 6150.4401, 1670.9426, 3918.6777, 1692.7743, 4249.3483, 1590.7843, 1617.6522, 1591.2912, 1628.4914
246.6010, 1726.5034, 5981.0512, 1631.4091, 2958.7096, 1659.9494, 3421.0632, 1769.8886, 5876.5251, 1783.0363, 2608.7051, 1725.7887, 6157.3384, 1669.8713, 3924.7096, 1692.3687, 4256.9158, 1590.2843, 1617.9627, 1589.7904, 1628.2294
247.6010, 1727.3332, 5979.4073, 1628.2803, 2957.2904, 1658.8799, 3431.2832, 1769.4940, 5886.1333, 1783.5751, 2613.4154, 1724.7088, 6159.8779, 1670.8596, 3930.3255, 1692.2598, 4269.7351, 1590.1764, 1618.9012, 1589.4665, 1628.9162
248.6010, 1726.6143, 5973.4771, 1631.9545, 2960.5530, 1659.5247, 3434.6005, 1768.3373, 5885.6941, 1783.6374, 2622.5608, 1725.0393, 6164.4742, 1668.7223, 3934.0638, 1690.7366, 4268.5399, 1590.8115, 1618.7278, 1591.3857, 1628.4708
