"File: DDELog(Excel:M9	1	1)::C:\Users\user\Desktop\clemens\19_07_22_ DRG_AOP\M9_DRG_19_7\M9_S+T.LOG"
"Date: Tue Jul 19 2022 15:58:19.17"
0.0000, "Wavelength Names:	340	385	GFP	Wavelength 4	555"
"Time (sec)"
67.0910
101.8030
0.0000, "Clock reset to 0.0"
0.0000, "Clock reset to 0.0"
"Region 1: [Location: (294, 113), Size: (26, 25), Area: 506]"
"Region 2: [Location: (297, 135), Size: (25, 24), Area: 468]"
"Region 3: [Location: (350, 282), Size: (29, 31), Area: 695]"
"Region 4: [Location: (278, 266), Size: (39, 38), Area: 1150]"
"Region 5: [Location: (258, 289), Size: (23, 26), Area: 458]"
"Region 6: [Location: (122, 351), Size: (37, 35), Area: 991]"
"Region 7: [Location: (131, 404), Size: (40, 42), Area: 1300]"
"Region 8: [Location: (0, 472), Size: (24, 28), Area: 520]"
"Region 9: [Location: (84, 99), Size: (38, 36), Area: 1056]"
"Region 10: [Location: (26, 222), Size: (45, 47), Area: 1637]"
"Time (sec)", "R1 W1 Avg", "R1 W2 Avg", "R2 W1 Avg", "R2 W2 Avg", "R3 W1 Avg", "R3 W2 Avg", "R4 W1 Avg", "R4 W2 Avg", "R5 W1 Avg", "R5 W2 Avg", "R6 W1 Avg", "R6 W2 Avg", "R7 W1 Avg", "R7 W2 Avg", "R8 W1 Avg", "R8 W2 Avg", "R9 W1 Avg", "R9 W2 Avg", "R10 W1 Avg", "R10 W2 Avg"
178.8970, 1646.6423, 2841.0257, 1663.5449, 2550.0748, 1693.7799, 3211.1496, 1741.5122, 2563.2565, 1660.0633, 2937.9498, 1698.1201, 3343.9506, 1686.7585, 4082.1538, 1656.4288, 3540.4673, 1604.6941, 1636.6610, 1603.7532, 1630.6378
179.8970, 1647.4348, 2840.4763, 1662.5150, 2548.8376, 1693.9324, 3211.3957, 1741.4417, 2565.9130, 1657.6288, 2945.4432, 1698.1514, 3332.4571, 1686.1800, 4076.6462, 1655.3808, 3544.2596, 1604.4138, 1636.4252, 1603.5816, 1630.0092
180.8970, 1647.5514, 2842.1245, 1662.5662, 2552.3697, 1694.3252, 3207.7669, 1742.8722, 2566.0383, 1658.5437, 2940.3079, 1698.2159, 3316.1130, 1687.5738, 4075.3954, 1654.7269, 3535.7212, 1605.7045, 1637.7481, 1603.5828, 1630.6799
181.8970, 1648.8399, 2843.8953, 1664.1218, 2557.7201, 1693.8777, 3208.8691, 1739.8122, 2564.7948, 1660.8253, 2943.4694, 1699.1150, 3311.6004, 1687.6977, 4072.2054, 1657.7231, 3542.5942, 1604.6657, 1636.5900, 1603.2608, 1631.8760
182.8970, 1648.2075, 2844.7213, 1665.7415, 2566.9957, 1693.9453, 3209.7655, 1740.2661, 2563.8765, 1659.0349, 2938.4367, 1698.6468, 3304.0101, 1685.7731, 4072.8108, 1657.7827, 3544.8923, 1603.9006, 1636.5038, 1602.2248, 1630.2230
183.8970, 1647.0138, 2844.8893, 1664.4829, 2572.1047, 1692.2806, 3205.3583, 1740.5957, 2562.6026, 1658.7293, 2936.9978, 1697.7215, 3305.0555, 1685.1315, 4070.6354, 1655.1308, 3541.3154, 1605.7150, 1636.9470, 1603.5308, 1629.9921
184.8970, 1647.0138, 2844.5613, 1661.8184, 2575.5085, 1691.5741, 3202.3655, 1739.5365, 2568.6983, 1658.1659, 2935.7860, 1696.9818, 3303.0525, 1685.7862, 4068.0377, 1658.0962, 3542.2231, 1604.7509, 1635.1856, 1603.0122, 1631.6659
185.8970, 1648.9111, 2843.9842, 1665.6282, 2582.3291, 1693.0475, 3199.4000, 1741.1713, 2566.2496, 1659.7162, 2934.4454, 1700.5227, 3296.6327, 1686.7154, 4066.7623, 1656.7885, 3537.3731, 1605.3958, 1636.1600, 1602.7001, 1630.3390
186.8970, 1647.9150, 2849.0711, 1662.1410, 2579.4722, 1692.8245, 3201.0576, 1741.1087, 2567.0461, 1659.3974, 2935.9629, 1697.6690, 3284.3673, 1685.6054, 4071.5208, 1656.0577, 3537.5346, 1604.8248, 1637.1733, 1602.4447, 1628.9316
187.8970, 1647.9605, 2844.4625, 1663.1154, 2578.5705, 1694.7885, 3195.1986, 1742.5209, 2566.3357, 1659.6376, 2936.3253, 1699.4258, 3279.4834, 1686.7692, 4070.3385, 1656.5962, 3542.5596, 1604.0161, 1637.5208, 1603.0800, 1630.9896
188.8970, 1650.1877, 2849.3360, 1663.1645, 2581.9060, 1691.9727, 3196.4432, 1739.8617, 2564.6252, 1659.0000, 2933.4498, 1699.8244, 3271.5489, 1686.2700, 4067.2608, 1656.3885, 3537.7615, 1605.5085, 1637.3362, 1602.1277, 1631.6787
189.8970, 1649.5791, 2843.9605, 1665.0791, 2588.5107, 1692.9655, 3198.5022, 1741.7026, 2566.1887, 1658.5568, 2937.2096, 1699.7841, 3261.4642, 1687.7815, 4067.6315, 1657.6288, 3539.1962, 1606.0360, 1636.3125, 1603.1038, 1630.4716
190.8970, 1648.5810, 2846.3874, 1663.8440, 2587.3226, 1693.0417, 3201.0604, 1741.9722, 2567.9548, 1658.5131, 2931.7555, 1698.9647, 3259.9627, 1686.4623, 4065.7454, 1657.3519, 3531.3250, 1605.5777, 1636.8030, 1603.6310, 1629.6927
191.8970, 1648.1858, 2839.7154, 1661.5064, 2581.6026, 1692.1237, 3194.9525, 1741.5939, 2566.4930, 1657.9498, 2930.5284, 1698.3986, 3264.9566, 1685.5077, 4073.5046, 1657.9212, 3531.4885, 1604.6667, 1637.2841, 1602.0806, 1630.6940
192.8970, 1649.0771, 2842.0316, 1665.1987, 2581.1560, 1692.8489, 3193.5022, 1742.1983, 2571.2478, 1659.0502, 2933.7445, 1698.8739, 3269.5964, 1685.3800, 4070.1785, 1655.5481, 3528.9538, 1605.0890, 1637.8930, 1603.0867, 1631.9084
193.8970, 1647.1542, 2844.9269, 1661.6346, 2583.5385, 1692.8216, 3190.5842, 1742.4983, 2568.2913, 1660.1266, 2928.3319, 1698.7427, 3257.5580, 1686.2723, 4067.0785, 1653.7596, 3527.1462, 1604.5095, 1636.7604, 1602.9023, 1630.7844
194.8970, 1649.8498, 2841.5889, 1662.9808, 2581.6944, 1693.3971, 3189.5698, 1741.0922, 2567.9574, 1659.0459, 2931.8996, 1699.1463, 3264.3996, 1687.6415, 4066.5177, 1655.5769, 3527.6135, 1605.9725, 1637.0994, 1603.4276, 1631.4490
195.8970, 1647.7391, 2840.7964, 1661.5363, 2589.5534, 1693.5410, 3188.2101, 1741.1235, 2569.9287, 1660.1463, 2929.8428, 1700.0252, 3260.8224, 1686.8685, 4064.9569, 1655.3596, 3526.8635, 1605.5720, 1636.9176, 1603.7025, 1631.4374
196.8970, 1649.0257, 2839.3360, 1664.0812, 2584.8547, 1692.0604, 3187.0360, 1741.3843, 2570.7557, 1661.2467, 2935.8996, 1698.4904, 3265.0666, 1687.7585, 4063.4062, 1657.5692, 3524.2808, 1604.8352, 1637.3911, 1603.1686, 1630.4716
197.8970, 1648.2253, 2842.5514, 1660.2329, 2584.1368, 1693.2302, 3188.2935, 1741.8043, 2571.6991, 1661.0066, 2929.2642, 1699.2250, 3272.0848, 1686.6992, 4064.9962, 1656.0596, 3524.8865, 1604.3513, 1636.3665, 1602.0037, 1631.0446
198.8970, 1646.1522, 2842.8261, 1662.4658, 2574.1132, 1694.5036, 2967.7036, 1740.9948, 2552.2348, 1661.5633, 2920.8821, 1701.2745, 3116.1534, 1686.6315, 4051.9315, 1656.4904, 3525.1192, 1605.0227, 1639.2945, 1604.3103, 1632.2529
199.8970, 1646.9328, 2837.0909, 1661.7906, 2549.6026, 1695.1813, 2873.8317, 1740.5122, 2508.6009, 1662.6179, 2902.0873, 1702.7205, 3024.3037, 1685.8269, 4021.6031, 1657.0327, 3528.9558, 1605.5000, 1636.6042, 1602.7483, 1633.5864
200.8970, 1648.3024, 2826.8142, 1664.1175, 2515.2457, 1693.3122, 2878.5151, 1740.7165, 2481.6939, 1659.7031, 2892.2205, 1703.0222, 3033.2735, 1686.9054, 4008.8008, 1655.6385, 3524.0423, 1605.1080, 1639.6667, 1603.5877, 1633.2896
201.8970, 1648.6304, 2824.6621, 1664.3141, 2488.7350, 1691.9799, 2880.2906, 1741.0113, 2469.7122, 1660.8450, 2885.1485, 1702.4188, 3030.8688, 1687.5815, 3986.6492, 1657.3038, 3520.0000, 1605.1316, 1637.3116, 1604.0440, 1632.2908
202.8970, 1650.0257, 2816.9407, 1663.9530, 2466.5641, 1692.7036, 2890.5871, 1740.4939, 2461.2200, 1661.5437, 2884.6790, 1702.3118, 3019.6741, 1687.0969, 3973.2538, 1656.6500, 3526.1519, 1605.4839, 1637.4811, 1603.1863, 1632.8907
203.8970, 1650.3498, 2811.6660, 1664.6944, 2450.0449, 1692.8360, 2906.0849, 1739.1783, 2454.3887, 1661.5895, 2879.9476, 1702.0081, 3015.7891, 1687.3177, 3956.5608, 1656.7769, 3516.0442, 1605.7282, 1637.9953, 1604.9401, 1633.7043
204.8970, 1647.8083, 2811.9526, 1662.5598, 2432.8974, 1694.1942, 2915.5683, 1742.8243, 2450.0470, 1661.4061, 2877.3035, 1703.2765, 2998.5449, 1687.4569, 3946.9638, 1657.4885, 3517.3019, 1605.4621, 1637.9574, 1604.1857, 1633.2315
205.8970, 1647.5257, 2806.9644, 1666.1303, 2425.4936, 1692.6029, 2923.6345, 1740.9052, 2449.8017, 1659.5524, 2878.6026, 1704.1393, 2978.3471, 1686.9069, 3940.9354, 1654.4077, 3515.0673, 1605.2813, 1637.5294, 1603.7850, 1631.7874
206.8970, 1649.3597, 2804.1640, 1664.2158, 2406.9316, 1691.8734, 2930.5151, 1740.2383, 2449.1504, 1660.3821, 2874.3253, 1701.8779, 2965.2735, 1686.5815, 3933.1377, 1657.1615, 3521.9481, 1605.4186, 1640.1458, 1603.3586, 1632.6506
207.8970, 1646.5613, 2796.1067, 1665.5406, 2396.2436, 1692.0806, 2932.9309, 1740.0922, 2443.4948, 1660.3210, 2873.0131, 1703.6831, 2942.4924, 1686.8846, 3927.1092, 1655.3904, 3521.5212, 1604.0322, 1640.0331, 1603.5339, 1632.8082
208.8970, 1648.7233, 2798.2609, 1666.4893, 2383.3120, 1691.6317, 2940.8230, 1743.1443, 2437.6678, 1661.0197, 2869.1114, 1704.4682, 2920.1100, 1687.4877, 3920.3562, 1655.8750, 3516.4827, 1604.9034, 1639.0511, 1603.1894, 1632.6439
209.8970, 1649.5395, 2793.8261, 1665.9038, 2373.9765, 1691.4906, 2945.9928, 1741.4278, 2437.8991, 1660.8079, 2870.0524, 1703.2836, 2902.3592, 1685.8477, 3919.8854, 1654.9115, 3513.1327, 1604.8902, 1637.2027, 1604.0855, 1632.8522
210.8970, 1648.3617, 2792.7134, 1666.6538, 2364.8889, 1691.1770, 2957.0345, 1739.8252, 2434.6209, 1663.2948, 2872.0961, 1704.9939, 2885.8436, 1687.7592, 3920.6723, 1656.3077, 3516.6423, 1605.2472, 1637.1818, 1603.4838, 1632.3574
211.8970, 1649.0435, 2785.2767, 1665.5534, 2357.5107, 1690.4590, 2952.4129, 1740.9887, 2436.8583, 1661.3297, 2866.6856, 1703.3451, 2882.9697, 1686.2092, 3918.4108, 1655.6692, 3515.7019, 1605.3873, 1637.8485, 1602.7593, 1632.1558
212.8970, 1648.7470, 2786.0711, 1667.9231, 2357.5513, 1690.1942, 2952.2403, 1740.3870, 2438.3339, 1660.5415, 2865.9454, 1704.8466, 2876.8789, 1688.1092, 3916.0408, 1657.0385, 3516.7673, 1605.8172, 1638.3750, 1603.5174, 1633.6494
213.8970, 1645.3498, 2789.5652, 1666.2222, 2344.5855, 1690.0978, 2957.5381, 1741.9165, 2437.5548, 1661.9891, 2862.1485, 1704.7164, 2871.3905, 1686.5969, 3912.9592, 1654.2346, 3511.9923, 1604.7263, 1637.2633, 1604.4575, 1632.5687
214.8970, 1649.2292, 2779.8340, 1666.6902, 2343.0235, 1689.6791, 2958.9899, 1739.5600, 2432.3722, 1658.7162, 2860.9782, 1705.2270, 2859.0797, 1687.3446, 3909.0115, 1658.2750, 3510.6327, 1604.8996, 1637.6307, 1603.4692, 1633.6078
215.8970, 1648.9269, 2779.1344, 1665.9145, 2331.2821, 1690.6705, 2957.0201, 1741.3565, 2433.9713, 1662.2249, 2864.5066, 1705.1029, 2859.4612, 1687.2915, 3902.7031, 1655.8692, 3510.0365, 1605.3542, 1637.1667, 1603.3366, 1631.8448
216.8970, 1649.0613, 2776.5158, 1669.4188, 2331.2308, 1690.4662, 2956.6014, 1741.3443, 2433.8139, 1661.2860, 2863.9585, 1703.9354, 2856.1140, 1687.7408, 3907.0646, 1655.3846, 3507.4500, 1606.1837, 1637.4697, 1603.5229, 1634.5834
217.8970, 1649.5000, 2773.4684, 1667.0897, 2326.3568, 1688.7281, 2947.8576, 1740.2861, 2433.5157, 1661.9432, 2865.3755, 1704.0262, 2859.0898, 1687.9108, 3912.1038, 1656.0346, 3506.5558, 1605.4981, 1637.6534, 1603.4411, 1631.9688
218.8970, 1650.9348, 2776.0000, 1668.8013, 2321.8098, 1689.8115, 2958.9022, 1740.1852, 2433.0687, 1661.0895, 2860.2904, 1707.5832, 2788.8456, 1687.3562, 3904.1992, 1656.0769, 3501.5365, 1607.1023, 1636.6174, 1604.9151, 1630.5528
219.8970, 1651.9269, 2771.9644, 1666.5940, 2316.8077, 1689.5266, 2953.0921, 1739.5383, 2432.2678, 1660.8821, 2859.5175, 1708.8860, 2735.8254, 1686.7108, 3905.9054, 1656.4769, 3506.4769, 1607.2907, 1635.8277, 1603.6481, 1631.9432
220.8970, 1650.4980, 2769.6700, 1666.3654, 2312.4679, 1688.2950, 2953.6173, 1740.3800, 2435.7226, 1661.8472, 2854.5393, 1706.2947, 2738.2785, 1687.5554, 3897.5062, 1657.2846, 3497.3462, 1604.8627, 1636.7775, 1603.7184, 1631.7801
221.8970, 1649.6443, 2768.0810, 1668.2521, 2306.1346, 1690.3511, 2956.5338, 1739.3026, 2436.7035, 1659.8559, 2860.9782, 1705.5378, 2744.8517, 1688.2308, 3895.8385, 1655.1712, 3494.9365, 1604.0208, 1635.6439, 1604.1258, 1631.2596
222.8970, 1647.8794, 2767.5316, 1668.1111, 2305.4060, 1687.6777, 2956.4576, 1739.2174, 2434.6304, 1661.3690, 2849.6681, 1705.8012, 2744.9516, 1686.6423, 3899.9946, 1656.3808, 3491.6423, 1605.0019, 1636.8561, 1602.8803, 1632.2169
223.8970, 1648.6087, 2760.3715, 1669.6688, 2301.1709, 1689.6417, 2957.5741, 1740.1243, 2438.8652, 1660.7445, 2848.8319, 1705.6347, 2749.0454, 1686.2262, 3900.2508, 1657.0942, 3495.4423, 1604.8229, 1635.6449, 1604.3256, 1631.5150
224.8970, 1648.1660, 2758.8775, 1667.0833, 2299.4957, 1688.4547, 2954.6662, 1739.6035, 2437.4391, 1660.8537, 2849.1114, 1705.9031, 2748.2119, 1686.6900, 3895.9062, 1654.2846, 3492.1923, 1603.5047, 1636.1184, 1602.6341, 1631.5883
225.8970, 1649.3083, 2761.3715, 1667.5684, 2298.9829, 1690.2086, 2951.7727, 1738.5322, 2439.3513, 1663.2620, 2844.0852, 1706.5711, 2747.8860, 1687.1985, 3891.9746, 1656.9962, 3492.6596, 1605.6922, 1635.8968, 1603.7031, 1631.9456
226.8970, 1647.5810, 2761.2668, 1668.0940, 2297.4167, 1688.2719, 2950.1755, 1739.0357, 2439.4061, 1658.6266, 2849.0197, 1704.0192, 2745.3956, 1687.0269, 3886.9338, 1657.0000, 3497.0462, 1605.2614, 1636.6222, 1603.3690, 1632.0476
227.8970, 1647.0395, 2755.7016, 1669.4509, 2295.7821, 1687.2950, 2953.8504, 1738.9504, 2436.5783, 1661.6092, 2848.7249, 1706.3522, 2750.1756, 1687.3769, 3886.3100, 1657.1462, 3492.4731, 1604.6307, 1637.8078, 1603.1582, 1631.9652
228.8970, 1647.3557, 2755.3597, 1667.1453, 2297.4359, 1687.2691, 2953.4374, 1738.2878, 2438.4626, 1659.5480, 2850.6790, 1707.0807, 2746.6317, 1687.2254, 3873.2900, 1656.7077, 3489.3885, 1604.7169, 1636.6297, 1603.0018, 1631.9035
229.8970, 1650.5435, 2760.0079, 1670.2051, 2294.4402, 1688.7612, 2958.2662, 1740.4478, 2441.4626, 1660.7096, 2845.8166, 1705.3915, 2746.7598, 1688.0908, 3870.1038, 1657.1500, 3489.8577, 1605.8722, 1638.0644, 1603.3800, 1631.5877
230.8970, 1646.8340, 2751.0059, 1666.1688, 2292.2179, 1687.4734, 2953.2576, 1740.0896, 2440.8287, 1660.8690, 2844.5786, 1705.5822, 2750.0535, 1686.5154, 3869.0254, 1657.0135, 3483.3135, 1604.4545, 1636.4545, 1602.0501, 1631.0098
231.8970, 1650.7332, 2752.4901, 1670.5064, 2290.9594, 1686.5554, 2949.6806, 1740.0200, 2441.8209, 1660.0371, 2844.0917, 1705.6498, 2745.5530, 1687.7085, 3864.4169, 1656.6365, 3480.0212, 1604.9290, 1636.9650, 1602.5895, 1631.5339
232.8970, 1647.8854, 2755.1601, 1667.1645, 2291.5726, 1686.9986, 2949.0878, 1739.1200, 2441.1278, 1660.8734, 2841.6681, 1707.2614, 2742.7810, 1687.2685, 3860.2415, 1657.3788, 3486.7769, 1605.8598, 1636.7330, 1602.3952, 1631.6830
233.8970, 1649.9209, 2745.8340, 1667.4124, 2289.6197, 1688.5036, 2951.0273, 1739.8530, 2441.4722, 1660.7533, 2846.7686, 1706.5288, 2744.2170, 1687.6908, 3851.8385, 1654.6058, 3479.4385, 1605.9441, 1636.7169, 1603.2926, 1630.7166
234.8970, 1649.0158, 2750.7451, 1669.7650, 2286.6688, 1686.4288, 2951.5755, 1739.5687, 2442.1600, 1660.2424, 2842.9978, 1705.6993, 2745.1685, 1689.4823, 3845.3223, 1655.9288, 3479.9981, 1605.8419, 1638.4678, 1603.5486, 1630.6231
235.8970, 1650.4348, 2748.7846, 1669.9872, 2293.4316, 1686.7612, 2950.1353, 1738.9896, 2442.0183, 1658.9782, 2841.0524, 1707.0182, 2744.8840, 1686.8138, 3841.1131, 1656.3788, 3479.8346, 1606.1544, 1636.5085, 1602.7874, 1631.1051
236.8970, 1648.8933, 2743.7332, 1668.0513, 2287.0491, 1690.6906, 2954.9151, 1740.4322, 2439.2487, 1663.7904, 2840.7795, 1705.1231, 2747.0363, 1687.7477, 3846.8508, 1655.4904, 3477.0846, 1604.8485, 1637.1941, 1603.5101, 1630.9756
237.8970, 1650.3834, 2742.8676, 1669.2393, 2287.5470, 1687.7971, 2952.8806, 1740.2104, 2445.0235, 1660.5590, 2844.4017, 1706.7992, 2747.5721, 1688.3315, 3851.2377, 1656.6596, 3477.2365, 1604.9176, 1636.5313, 1603.3354, 1631.0941
238.8970, 1648.6700, 2741.9842, 1667.9209, 2289.0556, 1686.8331, 2947.7209, 1738.6217, 2446.5904, 1660.8472, 2839.9476, 1706.3169, 2745.5106, 1687.3262, 3855.1762, 1653.2346, 3477.7135, 1605.6089, 1637.3580, 1605.7343, 1630.5168
239.8970, 1648.6383, 2739.9466, 1667.6197, 2284.4509, 1686.0791, 2946.0763, 1739.7843, 2447.9887, 1660.4672, 2840.7991, 1707.4238, 2734.7205, 1686.7369, 3855.5185, 1655.5942, 3473.4865, 1605.4640, 1636.4394, 1602.7117, 1630.7520
240.8970, 1648.7411, 2742.8557, 1667.9466, 2289.6774, 1686.8734, 2943.0460, 1738.5470, 2449.4774, 1661.2533, 2837.0568, 1707.6135, 2727.8537, 1689.1500, 3853.1562, 1655.9442, 3472.6000, 1604.2415, 1636.5133, 1603.1301, 1630.9175
241.8970, 1650.3320, 2741.7708, 1669.7521, 2289.2009, 1687.3482, 2938.4863, 1739.8870, 2447.9791, 1660.5109, 2833.7664, 1706.1998, 2720.4228, 1687.8854, 3845.2015, 1654.6788, 3472.1154, 1605.7879, 1636.8362, 1603.1686, 1631.0916
242.8970, 1650.6462, 2738.1996, 1668.4274, 2289.3312, 1685.5784, 2935.1640, 1739.6035, 2451.4304, 1661.0699, 2839.4585, 1705.9657, 2715.7518, 1687.8377, 3838.9538, 1654.6673, 3476.2000, 1605.3040, 1638.0445, 1604.3958, 1631.4093
243.8970, 1649.0198, 2741.1779, 1668.5556, 2287.4444, 1687.2504, 2940.7640, 1740.2391, 2452.3435, 1660.9913, 2844.8406, 1707.4279, 2671.4057, 1688.5400, 3839.2269, 1654.9115, 3471.0731, 1605.1619, 1637.1676, 1604.1460, 1631.0910
244.8970, 1648.5929, 2734.2925, 1667.4957, 2287.8803, 1687.5223, 2942.9885, 1739.5922, 2452.9209, 1660.0633, 2843.8384, 1706.7780, 2647.3199, 1687.9531, 3831.8838, 1655.5673, 3465.9038, 1604.0511, 1636.0938, 1603.2767, 1631.1967
245.8970, 1649.3458, 2737.6719, 1668.4551, 2289.9145, 1685.9626, 2939.1482, 1738.9000, 2451.7574, 1660.4520, 2844.9891, 1707.5096, 2643.0353, 1686.7200, 3827.9477, 1655.0346, 3467.5769, 1605.5322, 1637.7718, 1603.9200, 1631.4985
246.8970, 1648.0573, 2735.2431, 1667.4957, 2283.8333, 1686.0734, 2929.4777, 1737.8035, 2453.0148, 1660.7664, 2838.5983, 1707.3421, 2648.5822, 1687.6646, 3821.1154, 1657.0327, 3464.8904, 1605.2955, 1636.2083, 1603.2828, 1631.1503
247.8970, 1649.7036, 2734.9111, 1669.3312, 2286.6453, 1689.1612, 2929.2604, 1739.6183, 2456.5948, 1661.9192, 2838.3668, 1707.5227, 2649.0424, 1687.1854, 3823.5977, 1655.5865, 3470.9404, 1604.3551, 1636.7604, 1604.1918, 1632.0183
248.8970, 1649.0553, 2735.2806, 1671.3098, 2281.8761, 1687.6460, 2932.6993, 1738.9522, 2457.8643, 1660.1288, 2841.0939, 1707.7013, 2650.7629, 1687.6754, 3820.8138, 1654.9096, 3461.1654, 1605.2254, 1637.7860, 1604.0250, 1632.1503
249.8970, 1648.4427, 2728.0375, 1669.1859, 2284.0021, 1686.8101, 2923.8043, 1738.1670, 2456.5913, 1659.8144, 2840.8362, 1707.3673, 2654.5691, 1687.8408, 3811.6900, 1656.8019, 3466.5846, 1604.7547, 1635.9830, 1603.2920, 1630.9243
250.8970, 1648.3439, 2728.1462, 1669.4444, 2284.5513, 1687.8719, 2923.0288, 1738.3426, 2460.5191, 1662.5983, 2832.7511, 1708.7286, 2661.0716, 1689.0308, 3806.1515, 1656.5250, 3464.7096, 1603.7794, 1637.6278, 1603.5223, 1631.4307
251.8970, 1649.7905, 2730.1581, 1668.1474, 2286.7415, 1685.8993, 2913.3540, 1739.0452, 2462.0809, 1662.5502, 2837.9389, 1707.6842, 2659.8174, 1687.6662, 3806.9238, 1655.2231, 3457.2346, 1605.9119, 1635.9451, 1603.6206, 1631.3739
252.8970, 1647.7708, 2734.0593, 1668.4017, 2285.0363, 1685.4245, 2920.6029, 1737.6348, 2464.5209, 1661.4891, 2838.0611, 1706.6034, 2666.7538, 1689.0800, 3808.5562, 1657.3135, 3470.4385, 1605.0559, 1636.4678, 1604.2108, 1630.7972
253.8970, 1649.5296, 2735.6759, 1669.3697, 2289.7158, 1687.1971, 2930.1094, 1739.1417, 2466.7774, 1659.3035, 2838.0328, 1707.3532, 2664.3885, 1689.2038, 3809.7054, 1656.7212, 3471.1173, 1603.6506, 1636.1989, 1603.9560, 1631.2560
254.8970, 1649.7055, 2731.2925, 1668.3889, 2290.1047, 1686.3827, 2926.7986, 1740.1000, 2469.6852, 1662.7402, 2841.5917, 1709.4067, 2665.0222, 1690.2300, 3800.9608, 1655.5173, 3467.0365, 1604.8892, 1636.7386, 1603.6292, 1630.7587
255.8970, 1649.5968, 2733.0356, 1670.7030, 2289.7885, 1685.5971, 2927.8000, 1737.2270, 2472.7548, 1661.3734, 2845.0917, 1708.0283, 2663.2836, 1688.2638, 3798.8962, 1656.6423, 3469.8038, 1604.6667, 1636.9176, 1603.6066, 1629.4783
256.8970, 1650.9585, 2730.8123, 1669.7970, 2287.9295, 1686.4403, 2923.7266, 1738.5739, 2470.5652, 1661.6114, 2842.5939, 1710.1302, 2661.8648, 1690.3454, 3797.8777, 1656.0500, 3464.2865, 1605.9820, 1635.8059, 1603.3781, 1632.3561
257.8970, 1649.3142, 2731.9980, 1668.7735, 2297.4637, 1685.9424, 2941.8460, 1738.8739, 2476.5235, 1660.9279, 2846.0066, 1707.6387, 2664.5489, 1690.4238, 3796.8623, 1656.3288, 3469.5615, 1605.3873, 1638.8542, 1603.2749, 1631.8216
258.8970, 1649.8755, 2733.2866, 1670.4380, 2292.1581, 1687.6705, 2952.7669, 1740.3852, 2482.3652, 1658.6616, 2848.9520, 1708.7659, 2660.9919, 1688.6377, 3804.1808, 1655.9500, 3467.4731, 1606.3892, 1634.0227, 1604.1967, 1629.5363
259.8970, 1649.8834, 2734.5870, 1669.3568, 2296.7393, 1687.7612, 2968.0489, 1740.0809, 2493.6713, 1661.8057, 2853.9825, 1709.0838, 2670.2089, 1689.6446, 3811.0069, 1655.5442, 3467.1808, 1605.9356, 1635.3011, 1602.4924, 1629.5205
260.8970, 1650.7964, 2728.9368, 1668.9209, 2297.1581, 1689.1050, 2987.4504, 1740.3017, 2507.4722, 1660.8712, 2861.9148, 1708.1917, 2678.9990, 1689.4677, 3815.0969, 1654.2212, 3462.7019, 1605.0256, 1634.7850, 1603.8039, 1629.1155
261.8970, 1649.3953, 2725.9170, 1671.1432, 2298.5278, 1687.4216, 3001.3295, 1740.3739, 2517.7104, 1661.4017, 2866.1769, 1708.6670, 2687.1130, 1688.2646, 3827.9031, 1656.5865, 3466.6019, 1604.8116, 1636.2850, 1603.9438, 1629.5742
262.8970, 1651.0415, 2735.6245, 1667.4017, 2302.5577, 1686.5338, 3012.9353, 1739.7200, 2527.5870, 1660.4017, 2868.8100, 1709.2886, 2697.7245, 1689.0446, 3833.7869, 1656.8385, 3467.7385, 1604.9091, 1635.6903, 1603.5602, 1630.1258
263.8970, 1650.4842, 2728.4308, 1670.4444, 2300.8803, 1688.4518, 3023.0173, 1738.9383, 2527.8565, 1660.8406, 2867.9520, 1708.2997, 2716.6599, 1688.6408, 3842.3154, 1656.7365, 3459.8827, 1604.2225, 1635.2169, 1602.4783, 1628.5644
264.8970, 1650.0593, 2729.6166, 1671.2607, 2298.0897, 1687.5453, 3032.7223, 1738.4000, 2538.7165, 1659.9629, 2873.5633, 1709.5187, 2726.8557, 1688.4162, 3848.2408, 1658.0673, 3460.5615, 1605.6922, 1634.7547, 1602.9261, 1629.6445
265.8970, 1648.6324, 2729.3024, 1669.5192, 2303.1368, 1687.6849, 3039.6360, 1739.8817, 2542.1304, 1660.4651, 2873.7511, 1706.9808, 2742.7719, 1689.7462, 3856.6515, 1656.6327, 3457.0462, 1603.7027, 1633.9394, 1604.0739, 1629.9633
266.8970, 1650.2431, 2730.7668, 1670.5000, 2305.7479, 1688.4935, 3046.6014, 1739.3061, 2545.9565, 1660.4148, 2876.4410, 1708.3845, 2752.1917, 1689.7308, 3863.8092, 1657.2442, 3458.7596, 1604.8087, 1635.2330, 1603.4423, 1630.5699
267.8970, 1648.8992, 2728.3557, 1670.1303, 2309.3098, 1688.2892, 3047.5669, 1740.3783, 2549.2574, 1660.8319, 2874.5590, 1707.2301, 2756.9707, 1688.0554, 3872.9331, 1656.2308, 3455.6615, 1605.6742, 1634.8703, 1602.1759, 1628.9896
268.8970, 1650.5613, 2736.1798, 1670.8098, 2311.3761, 1686.8317, 3051.7698, 1739.8209, 2551.0157, 1658.8319, 2874.0240, 1708.2018, 2769.2997, 1687.6231, 3880.1731, 1655.3019, 3455.7481, 1604.7188, 1635.9223, 1602.6353, 1629.9334
